server_player,surface,derived_period,direction_code,direction_label,tactically_actionable,points,matches,server_wins,server_win_rate,first_date,last_date
Sumit Nagal,Hard,2020s,5,body,True,12,2,4,0.3333333333333333,2026-02-07,2026-02-08
Sumit Nagal,Hard,2020s,6,t,True,21,2,9,0.42857142857142855,2026-02-07,2026-02-08
Sumit Nagal,Clay,2010s,4,wide,True,12,1,8,0.6666666666666666,2019-09-15,2019-09-15
Sumit Nagal,Clay,2010s,5,body,True,11,1,4,0.36363636363636365,2019-09-15,2019-09-15
Sumit Nagal,Clay,2010s,6,t,True,10,1,2,0.2,2019-09-15,2019-09-15
Sumit Nagal,Clay,2020s,4,wide,True,8,1,5,0.625,2023-04-30,2023-04-30
Sumit Nagal,Clay,2020s,5,body,True,5,1,2,0.4,2023-04-30,2023-04-30
Sumit Nagal,Clay,2020s,6,t,True,6,1,4,0.6666666666666666,2023-04-30,2023-04-30
Takao Suzuki,Hard,to_2009,4,wide,True,30,2,16,0.5333333333333333,2005-01-19,2006-10-04
Takao Suzuki,Hard,to_2009,5,body,True,18,2,12,0.6666666666666666,2005-01-19,2006-10-04
Takao Suzuki,Hard,to_2009,6,t,True,28,2,16,0.5714285714285714,2005-01-19,2006-10-04
Tallon Griekspoor,Hard,2010s,4,wide,True,57,5,34,0.5964912280701754,2018-02-13,2019-11-20
Tallon Griekspoor,Hard,2010s,5,body,True,43,5,17,0.3953488372093023,2018-02-13,2019-11-20
Tallon Griekspoor,Hard,2010s,6,t,True,25,5,14,0.56,2018-02-13,2019-11-20
Tallon Griekspoor,Hard,2020s,4,wide,True,975,76,498,0.5107692307692308,2020-01-18,2026-02-27
Tallon Griekspoor,Hard,2020s,5,body,True,747,74,375,0.5020080321285141,2020-01-18,2026-02-27
Tallon Griekspoor,Hard,2020s,6,t,True,594,76,292,0.49158249158249157,2020-01-18,2026-02-27
Tallon Griekspoor,Clay,2010s,4,wide,True,20,2,11,0.55,2019-04-01,2019-09-15
Tallon Griekspoor,Clay,2010s,5,body,True,10,2,6,0.6,2019-04-01,2019-09-15
Tallon Griekspoor,Clay,2010s,6,t,True,13,2,5,0.38461538461538464,2019-04-01,2019-09-15
Tallon Griekspoor,Clay,2020s,4,wide,True,390,29,196,0.5025641025641026,2021-05-09,2026-04-05
Tallon Griekspoor,Clay,2020s,5,body,True,272,28,136,0.5,2021-05-09,2026-04-05
Tallon Griekspoor,Clay,2020s,6,t,True,324,29,163,0.5030864197530864,2021-05-09,2026-04-05
Tallon Griekspoor,Clay,2020s,0,unknown,False,1,1,1,1.0,2021-10-17,2021-10-17
Tallon Griekspoor,Grass,2020s,4,wide,True,57,4,33,0.5789473684210527,2023-06-18,2025-06-28
Tallon Griekspoor,Grass,2020s,5,body,True,26,4,14,0.5384615384615384,2023-06-18,2025-06-28
Tallon Griekspoor,Grass,2020s,6,t,True,34,4,20,0.5882352941176471,2023-06-18,2025-06-28
Taro Daniel,Hard,2010s,4,wide,True,23,3,14,0.6086956521739131,2014-02-24,2019-03-08
Taro Daniel,Hard,2010s,5,body,True,27,3,13,0.48148148148148145,2014-02-24,2019-03-08
Taro Daniel,Hard,2010s,6,t,True,19,3,4,0.21052631578947367,2014-02-24,2019-03-08
Taro Daniel,Hard,2020s,4,wide,True,69,6,28,0.4057971014492754,2022-09-28,2024-08-27
Taro Daniel,Hard,2020s,5,body,True,57,6,34,0.5964912280701754,2022-09-28,2024-08-27
Taro Daniel,Hard,2020s,6,t,True,70,6,35,0.5,2022-09-28,2024-08-27
Taro Daniel,Clay,2010s,4,wide,True,15,2,5,0.3333333333333333,2015-04-07,2019-05-28
Taro Daniel,Clay,2010s,5,body,True,16,2,8,0.5,2015-04-07,2019-05-28
Taro Daniel,Clay,2010s,6,t,True,11,2,4,0.36363636363636365,2015-04-07,2019-05-28
Taro Daniel,Clay,2020s,4,wide,True,8,1,4,0.5,2022-04-22,2022-04-22
Taro Daniel,Clay,2020s,5,body,True,3,1,1,0.3333333333333333,2022-04-22,2022-04-22
Taro Daniel,Clay,2020s,6,t,True,11,1,2,0.18181818181818182,2022-04-22,2022-04-22
Taylor Dent,Hard,to_2009,4,wide,True,15,1,11,0.7333333333333333,2004-08-21,2004-08-21
Taylor Dent,Hard,to_2009,5,body,True,16,1,5,0.3125,2004-08-21,2004-08-21
Taylor Dent,Hard,to_2009,6,t,True,11,1,4,0.36363636363636365,2004-08-21,2004-08-21
Taylor Dent,Grass,to_2009,4,wide,True,9,1,4,0.4444444444444444,2002-07-14,2002-07-14
Taylor Dent,Grass,to_2009,5,body,True,10,1,5,0.5,2002-07-14,2002-07-14
Taylor Dent,Grass,to_2009,6,t,True,13,1,4,0.3076923076923077,2002-07-14,2002-07-14
Taylor Fritz,Hard,2010s,4,wide,True,119,14,51,0.42857142857142855,2016-02-16,2019-10-23
Taylor Fritz,Hard,2010s,5,body,True,148,14,82,0.5540540540540541,2016-02-16,2019-10-23
Taylor Fritz,Hard,2010s,6,t,True,129,14,58,0.4496124031007752,2016-02-16,2019-10-23
Taylor Fritz,Hard,2020s,4,wide,True,659,77,344,0.5220030349013657,2020-01-06,2026-01-26
Taylor Fritz,Hard,2020s,5,body,True,962,77,511,0.5311850311850311,2020-01-06,2026-01-26
Taylor Fritz,Hard,2020s,6,t,True,738,78,399,0.540650406504065,2020-01-06,2026-01-26
Taylor Fritz,Clay,2020s,4,wide,True,219,20,120,0.547945205479452,2022-04-14,2025-05-26
Taylor Fritz,Clay,2020s,5,body,True,98,16,51,0.5204081632653061,2022-04-14,2025-05-26
Taylor Fritz,Clay,2020s,6,t,True,251,20,126,0.50199203187251,2022-04-14,2025-05-26
Taylor Fritz,Grass,2010s,4,wide,True,16,1,7,0.4375,2019-06-27,2019-06-27
Taylor Fritz,Grass,2010s,5,body,True,25,1,17,0.68,2019-06-27,2019-06-27
Taylor Fritz,Grass,2010s,6,t,True,7,1,2,0.2857142857142857,2019-06-27,2019-06-27
Taylor Fritz,Grass,2020s,4,wide,True,119,15,73,0.6134453781512605,2021-06-30,2025-07-11
Taylor Fritz,Grass,2020s,5,body,True,250,15,154,0.616,2021-06-30,2025-07-11
Taylor Fritz,Grass,2020s,6,t,True,164,15,98,0.5975609756097561,2021-06-30,2025-07-11
Tennys Sandgren,Hard,2010s,4,wide,True,59,6,27,0.4576271186440678,2014-09-15,2019-09-24
Tennys Sandgren,Hard,2010s,5,body,True,72,6,38,0.5277777777777778,2014-09-15,2019-09-24
Tennys Sandgren,Hard,2010s,6,t,True,53,6,25,0.4716981132075472,2014-09-15,2019-09-24
Tennys Sandgren,Hard,2020s,4,wide,True,50,4,25,0.5,2020-01-22,2021-03-28
Tennys Sandgren,Hard,2020s,5,body,True,52,4,23,0.4423076923076923,2020-01-22,2021-03-28
Tennys Sandgren,Hard,2020s,6,t,True,61,4,30,0.4918032786885246,2020-01-22,2021-03-28
Tennys Sandgren,Clay,2010s,4,wide,True,20,2,9,0.45,2016-04-20,2018-04-15
Tennys Sandgren,Clay,2010s,5,body,True,18,2,11,0.6111111111111112,2016-04-20,2018-04-15
Tennys Sandgren,Clay,2010s,6,t,True,22,2,8,0.36363636363636365,2016-04-20,2018-04-15
Terence Atmane,Clay,2020s,4,wide,True,14,1,8,0.5714285714285714,2025-05-26,2025-05-26
Terence Atmane,Clay,2020s,5,body,True,14,1,2,0.14285714285714285,2025-05-26,2025-05-26
Terence Atmane,Clay,2020s,6,t,True,25,1,9,0.36,2025-05-26,2025-05-26
Teymuraz Gabashvili,Hard,2010s,4,wide,True,20,3,10,0.5,2010-08-31,2017-10-16
Teymuraz Gabashvili,Hard,2010s,5,body,True,69,3,37,0.5362318840579711,2010-08-31,2017-10-16
Teymuraz Gabashvili,Hard,2010s,6,t,True,28,3,17,0.6071428571428571,2010-08-31,2017-10-16
Teymuraz Gabashvili,Clay,2010s,4,wide,True,33,3,16,0.48484848484848486,2014-04-16,2016-04-27
Teymuraz Gabashvili,Clay,2010s,5,body,True,24,3,11,0.4583333333333333,2014-04-16,2016-04-27
Teymuraz Gabashvili,Clay,2010s,6,t,True,20,3,7,0.35,2014-04-16,2016-04-27
Thai Son Kwiatkowski,Hard,2010s,4,wide,True,13,1,10,0.7692307692307693,2018-11-16,2018-11-16
Thai Son Kwiatkowski,Hard,2010s,5,body,True,7,1,5,0.7142857142857143,2018-11-16,2018-11-16
Thai Son Kwiatkowski,Hard,2010s,6,t,True,11,1,6,0.5454545454545454,2018-11-16,2018-11-16
Thanasi Kokkinakis,Hard,2010s,4,wide,True,75,5,40,0.5333333333333333,2013-01-26,2018-03-25
Thanasi Kokkinakis,Hard,2010s,5,body,True,58,5,31,0.5344827586206896,2013-01-26,2018-03-25
Thanasi Kokkinakis,Hard,2010s,6,t,True,35,5,16,0.45714285714285713,2013-01-26,2018-03-25
Thanasi Kokkinakis,Hard,2020s,4,wide,True,200,19,98,0.49,2021-02-11,2024-11-21
Thanasi Kokkinakis,Hard,2020s,5,body,True,294,19,138,0.46938775510204084,2021-02-11,2024-11-21
Thanasi Kokkinakis,Hard,2020s,6,t,True,157,19,89,0.5668789808917197,2021-02-11,2024-11-21
Thanasi Kokkinakis,Clay,2020s,4,wide,True,17,3,9,0.5294117647058824,2021-04-14,2024-05-28
Thanasi Kokkinakis,Clay,2020s,5,body,True,51,3,27,0.5294117647058824,2021-04-14,2024-05-28
Thanasi Kokkinakis,Clay,2020s,6,t,True,30,3,16,0.5333333333333333,2021-04-14,2024-05-28
Thanasi Kokkinakis,Grass,2010s,4,wide,True,18,1,5,0.2777777777777778,2015-06-17,2015-06-17
Thanasi Kokkinakis,Grass,2010s,5,body,True,9,1,3,0.3333333333333333,2015-06-17,2015-06-17
Thanasi Kokkinakis,Grass,2010s,6,t,True,2,1,0,0.0,2015-06-17,2015-06-17
Thiago Agustin Tirante,Clay,2020s,4,wide,True,37,3,21,0.5675675675675675,2020-11-29,2024-03-29
Thiago Agustin Tirante,Clay,2020s,5,body,True,20,2,16,0.8,2023-05-29,2024-03-29
Thiago Agustin Tirante,Clay,2020s,6,t,True,44,3,20,0.45454545454545453,2020-11-29,2024-03-29
Thiago Monteiro,Hard,2020s,4,wide,True,37,4,16,0.43243243243243246,2022-10-25,2025-01-12
Thiago Monteiro,Hard,2020s,5,body,True,42,4,26,0.6190476190476191,2022-10-25,2025-01-12
Thiago Monteiro,Hard,2020s,6,t,True,41,4,25,0.6097560975609756,2022-10-25,2025-01-12
Thiago Monteiro,Clay,2010s,4,wide,True,24,3,11,0.4583333333333333,2019-02-19,2019-10-09
Thiago Monteiro,Clay,2010s,5,body,True,18,3,7,0.3888888888888889,2019-02-19,2019-10-09
Thiago Monteiro,Clay,2010s,6,t,True,15,3,7,0.4666666666666667,2019-02-19,2019-10-09
Thiago Monteiro,Clay,2020s,4,wide,True,56,5,33,0.5892857142857143,2020-02-02,2026-02-17
Thiago Monteiro,Clay,2020s,5,body,True,46,5,26,0.5652173913043478,2020-02-02,2026-02-17
Thiago Monteiro,Clay,2020s,6,t,True,53,5,30,0.5660377358490566,2020-02-02,2026-02-17
Thiago Monteiro,Grass,2010s,4,wide,True,10,1,5,0.5,2019-07-02,2019-07-02
Thiago Monteiro,Grass,2010s,5,body,True,12,1,4,0.3333333333333333,2019-07-02,2019-07-02
Thiago Monteiro,Grass,2010s,6,t,True,9,1,7,0.7777777777777778,2019-07-02,2019-07-02
Thiago Seyboth Wild,Hard,2020s,4,wide,True,87,6,35,0.40229885057471265,2023-12-30,2025-03-12
Thiago Seyboth Wild,Hard,2020s,5,body,True,31,5,10,0.3225806451612903,2023-12-30,2025-03-07
Thiago Seyboth Wild,Hard,2020s,6,t,True,81,6,36,0.4444444444444444,2023-12-30,2025-03-12
Thiago Seyboth Wild,Clay,2010s,4,wide,True,14,1,7,0.5,2019-02-27,2019-02-27
Thiago Seyboth Wild,Clay,2010s,5,body,True,1,1,1,1.0,2019-02-27,2019-02-27
Thiago Seyboth Wild,Clay,2010s,6,t,True,11,1,5,0.45454545454545453,2019-02-27,2019-02-27
Thiago Seyboth Wild,Clay,2020s,4,wide,True,146,8,75,0.5136986301369864,2020-02-17,2026-01-24
Thiago Seyboth Wild,Clay,2020s,5,body,True,61,7,38,0.6229508196721312,2020-02-17,2026-01-24
Thiago Seyboth Wild,Clay,2020s,6,t,True,119,8,63,0.5294117647058824,2020-02-17,2026-01-24
Thiago Seyboth Wild,Grass,2020s,4,wide,True,24,1,9,0.375,2024-07-02,2024-07-02
Thiago Seyboth Wild,Grass,2020s,5,body,True,11,1,3,0.2727272727272727,2024-07-02,2024-07-02
Thiago Seyboth Wild,Grass,2020s,6,t,True,24,1,15,0.625,2024-07-02,2024-07-02
Thiemo De Bakker,Hard,2010s,4,wide,True,23,3,11,0.4782608695652174,2013-02-14,2019-02-12
Thiemo De Bakker,Hard,2010s,5,body,True,41,3,19,0.4634146341463415,2013-02-14,2019-02-12
Thiemo De Bakker,Hard,2010s,6,t,True,26,3,15,0.5769230769230769,2013-02-14,2019-02-12
Thiemo De Bakker,Clay,2010s,4,wide,True,14,1,6,0.42857142857142855,2019-04-09,2019-04-09
Thiemo De Bakker,Clay,2010s,5,body,True,10,1,4,0.4,2019-04-09,2019-04-09
Thiemo De Bakker,Clay,2010s,6,t,True,6,1,2,0.3333333333333333,2019-04-09,2019-04-09
Thierry Champion,Clay,to_2009,4,wide,True,9,1,4,0.4444444444444444,1990-06-06,1990-06-06
Thierry Champion,Clay,to_2009,5,body,True,6,2,3,0.5,1990-06-06,1991-05-30
Thierry Champion,Clay,to_2009,6,t,True,5,2,3,0.6,1990-06-06,1991-05-30
Thierry Champion,Grass,to_2009,4,wide,True,17,1,8,0.47058823529411764,1991-07-04,1991-07-04
Thierry Champion,Grass,to_2009,5,body,True,5,1,3,0.6,1991-07-04,1991-07-04
Thierry Champion,Grass,to_2009,6,t,True,6,1,4,0.6666666666666666,1991-07-04,1991-07-04
Thijs Boogaard,Hard,2020s,4,wide,True,24,2,10,0.4166666666666667,2024-02-10,2026-02-11
Thijs Boogaard,Hard,2020s,5,body,True,22,2,9,0.4090909090909091,2024-02-10,2026-02-11
Thijs Boogaard,Hard,2020s,6,t,True,8,2,3,0.375,2024-02-10,2026-02-11
Thomas Enqvist,Hard,to_2009,4,wide,True,191,14,99,0.518324607329843,1993-08-31,2000-10-29
Thomas Enqvist,Hard,to_2009,5,body,True,268,14,159,0.5932835820895522,1993-08-31,2000-10-29
Thomas Enqvist,Hard,to_2009,6,t,True,112,14,52,0.4642857142857143,1993-08-31,2000-10-29
Thomas Enqvist,Grass,to_2009,4,wide,True,10,1,1,0.1,2001-07-05,2001-07-05
Thomas Enqvist,Grass,to_2009,5,body,True,39,1,22,0.5641025641025641,2001-07-05,2001-07-05
Thomas Enqvist,Grass,to_2009,6,t,True,11,1,4,0.36363636363636365,2001-07-05,2001-07-05
Thomas Fabbiano,Hard,2010s,4,wide,True,44,3,28,0.6363636363636364,2019-01-14,2019-08-29
Thomas Fabbiano,Hard,2010s,5,body,True,55,3,35,0.6363636363636364,2019-01-14,2019-08-29
Thomas Fabbiano,Hard,2010s,6,t,True,27,3,17,0.6296296296296297,2019-01-14,2019-08-29
Thomas Fabbiano,Clay,2010s,4,wide,True,23,2,13,0.5652173913043478,2017-04-18,2019-07-22
Thomas Fabbiano,Clay,2010s,5,body,True,15,2,7,0.4666666666666667,2017-04-18,2019-07-22
Thomas Fabbiano,Clay,2010s,6,t,True,17,2,9,0.5294117647058824,2017-04-18,2019-07-22
Thomas Fabbiano,Grass,2010s,4,wide,True,24,2,17,0.7083333333333334,2019-07-01,2019-07-03
Thomas Fabbiano,Grass,2010s,5,body,True,42,2,24,0.5714285714285714,2019-07-01,2019-07-03
Thomas Fabbiano,Grass,2010s,6,t,True,24,2,12,0.5,2019-07-01,2019-07-03
Thomas Johansson,Hard,to_2009,4,wide,True,180,8,90,0.5,1998-09-10,2004-07-31
Thomas Johansson,Hard,to_2009,5,body,True,73,7,27,0.3698630136986301,1998-09-10,2004-07-31
Thomas Johansson,Hard,to_2009,6,t,True,130,8,60,0.46153846153846156,1998-09-10,2004-07-31
Thomas Johansson,Hard,to_2009,0,unknown,False,1,1,0,0.0,1998-09-10,1998-09-10
Thomas Johansson,Clay,to_2009,4,wide,True,5,1,3,0.6,1996-05-27,1996-05-27
Thomas Johansson,Clay,to_2009,5,body,True,17,1,13,0.7647058823529411,1996-05-27,1996-05-27
Thomas Johansson,Clay,to_2009,6,t,True,1,1,1,1.0,1996-05-27,1996-05-27
Thomas Johansson,Grass,to_2009,4,wide,True,58,2,27,0.46551724137931033,2004-06-27,2005-07-01
Thomas Johansson,Grass,to_2009,5,body,True,16,2,9,0.5625,2004-06-27,2005-07-01
Thomas Johansson,Grass,to_2009,6,t,True,34,2,17,0.5,2004-06-27,2005-07-01
Thomas Muster,Hard,to_2009,4,wide,True,153,12,76,0.49673202614379086,1989-01-27,1997-08-10
Thomas Muster,Hard,to_2009,5,body,True,119,12,59,0.4957983193277311,1989-01-27,1997-08-10
Thomas Muster,Hard,to_2009,6,t,True,133,12,62,0.46616541353383456,1989-01-27,1997-08-10
Thomas Muster,Hard,2010s,4,wide,True,7,1,2,0.2857142857142857,2011-10-25,2011-10-25
Thomas Muster,Hard,2010s,5,body,True,4,1,2,0.5,2011-10-25,2011-10-25
Thomas Muster,Hard,2010s,6,t,True,6,1,1,0.16666666666666666,2011-10-25,2011-10-25
Thomas Muster,Clay,to_2009,4,wide,True,239,16,133,0.5564853556485355,1988-05-28,1997-05-29
Thomas Muster,Clay,to_2009,5,body,True,181,17,109,0.6022099447513812,1988-05-28,1997-05-29
Thomas Muster,Clay,to_2009,6,t,True,155,17,85,0.5483870967741935,1988-05-28,1997-05-29
Thomaz Bellucci,Hard,2010s,4,wide,True,23,2,13,0.5652173913043478,2012-10-21,2015-11-05
Thomaz Bellucci,Hard,2010s,5,body,True,29,2,13,0.4482758620689655,2012-10-21,2015-11-05
Thomaz Bellucci,Hard,2010s,6,t,True,8,2,1,0.125,2012-10-21,2015-11-05
Thomaz Bellucci,Clay,2010s,4,wide,True,70,5,36,0.5142857142857142,2011-05-07,2017-04-16
Thomaz Bellucci,Clay,2010s,5,body,True,71,5,35,0.49295774647887325,2011-05-07,2017-04-16
Thomaz Bellucci,Clay,2010s,6,t,True,27,5,16,0.5925925925925926,2011-05-07,2017-04-16
Thomaz Bellucci,Clay,2010s,0,unknown,False,1,1,0,0.0,2012-07-22,2012-07-22
Thomaz Bellucci,Clay,2020s,4,wide,True,13,1,5,0.38461538461538464,2023-02-22,2023-02-22
Thomaz Bellucci,Clay,2020s,5,body,True,11,1,7,0.6363636363636364,2023-02-22,2023-02-22
Thomaz Bellucci,Clay,2020s,6,t,True,9,1,5,0.5555555555555556,2023-02-22,2023-02-22
Thomaz Bellucci,Grass,2010s,4,wide,True,8,1,5,0.625,2012-07-29,2012-07-29
Thomaz Bellucci,Grass,2010s,5,body,True,11,1,7,0.6363636363636364,2012-07-29,2012-07-29
Thomaz Bellucci,Grass,2010s,6,t,True,7,1,6,0.8571428571428571,2012-07-29,2012-07-29
Ti Chen,Hard,2010s,4,wide,True,8,1,3,0.375,2015-06-18,2015-06-18
Ti Chen,Hard,2010s,5,body,True,7,1,4,0.5714285714285714,2015-06-18,2015-06-18
Ti Chen,Hard,2010s,6,t,True,4,1,2,0.5,2015-06-18,2015-06-18
Tim Henman,Hard,to_2009,4,wide,True,249,18,129,0.5180722891566265,1996-09-03,2006-10-08
Tim Henman,Hard,to_2009,5,body,True,219,18,99,0.4520547945205479,1996-09-03,2006-10-08
Tim Henman,Hard,to_2009,6,t,True,144,18,68,0.4722222222222222,1996-09-03,2006-10-08
Tim Henman,Clay,to_2009,4,wide,True,9,1,4,0.4444444444444444,2002-04-20,2002-04-20
Tim Henman,Clay,to_2009,5,body,True,7,1,2,0.2857142857142857,2002-04-20,2002-04-20
Tim Henman,Clay,to_2009,6,t,True,13,1,7,0.5384615384615384,2002-04-20,2002-04-20
Tim Henman,Grass,to_2009,4,wide,True,285,17,153,0.5368421052631579,1995-06-28,2006-06-17
Tim Henman,Grass,to_2009,5,body,True,370,17,195,0.527027027027027,1995-06-28,2006-06-17
Tim Henman,Grass,to_2009,6,t,True,235,17,102,0.4340425531914894,1995-06-28,2006-06-17
Tim Henman,Grass,to_2009,0,unknown,False,1,1,0,0.0,1999-06-29,1999-06-29
Tim Mayotte,Hard,to_2009,4,wide,True,15,2,5,0.3333333333333333,1985-04-14,1989-09-07
Tim Mayotte,Hard,to_2009,5,body,True,26,2,13,0.5,1985-04-14,1989-09-07
Tim Mayotte,Hard,to_2009,6,t,True,13,2,4,0.3076923076923077,1985-04-14,1989-09-07
Tim Mayotte,Grass,to_2009,4,wide,True,24,2,9,0.375,1985-07-01,1989-07-06
Tim Mayotte,Grass,to_2009,5,body,True,36,2,19,0.5277777777777778,1985-07-01,1989-07-06
Tim Mayotte,Grass,to_2009,6,t,True,26,2,14,0.5384615384615384,1985-07-01,1989-07-06
Tim Smyczek,Hard,2010s,4,wide,True,71,5,41,0.5774647887323944,2014-02-10,2016-02-16
Tim Smyczek,Hard,2010s,5,body,True,40,5,20,0.5,2014-02-10,2016-02-16
Tim Smyczek,Hard,2010s,6,t,True,65,5,37,0.5692307692307692,2014-02-10,2016-02-16
Tim Van Rijthoven,Hard,2020s,4,wide,True,92,8,55,0.5978260869565217,2021-08-01,2023-02-15
Tim Van Rijthoven,Hard,2020s,5,body,True,92,8,50,0.5434782608695652,2021-08-01,2023-02-15
Tim Van Rijthoven,Hard,2020s,6,t,True,93,8,50,0.5376344086021505,2021-08-01,2023-02-15
Tim Van Rijthoven,Grass,2020s,4,wide,True,74,7,43,0.581081081081081,2022-06-09,2022-07-03
Tim Van Rijthoven,Grass,2020s,5,body,True,77,7,38,0.4935064935064935,2022-06-09,2022-07-03
Tim Van Rijthoven,Grass,2020s,6,t,True,58,7,35,0.603448275862069,2022-06-09,2022-07-03
Tim Wilkison,Hard,to_2009,4,wide,True,16,1,6,0.375,1987-09-01,1987-09-01
Tim Wilkison,Hard,to_2009,5,body,True,18,1,7,0.3888888888888889,1987-09-01,1987-09-01
Tim Wilkison,Hard,to_2009,6,t,True,1,1,0,0.0,1987-09-01,1987-09-01
Timofey Skatov,Hard,2020s,4,wide,True,14,2,5,0.35714285714285715,2024-08-27,2026-01-09
Timofey Skatov,Hard,2020s,5,body,True,36,2,16,0.4444444444444444,2024-08-27,2026-01-09
Timofey Skatov,Hard,2020s,6,t,True,16,2,7,0.4375,2024-08-27,2026-01-09
Timofey Skatov,Clay,2020s,4,wide,True,7,1,4,0.5714285714285714,2022-07-11,2022-07-11
Timofey Skatov,Clay,2020s,5,body,True,7,1,4,0.5714285714285714,2022-07-11,2022-07-11
Timofey Skatov,Clay,2020s,6,t,True,4,1,0,0.0,2022-07-11,2022-07-11
Titouan Droguet,Clay,2020s,4,wide,True,3,1,1,0.3333333333333333,2023-07-23,2023-07-23
Titouan Droguet,Clay,2020s,5,body,True,3,1,3,1.0,2023-07-23,2023-07-23
Titouan Droguet,Clay,2020s,6,t,True,5,1,3,0.6,2023-07-23,2023-07-23
Tobias Kamke,Hard,2010s,4,wide,True,18,1,5,0.2777777777777778,2014-01-01,2014-01-01
Tobias Kamke,Hard,2010s,5,body,True,16,1,11,0.6875,2014-01-01,2014-01-01
Tobias Kamke,Hard,2010s,6,t,True,13,1,7,0.5384615384615384,2014-01-01,2014-01-01
Tobias Kamke,Clay,2010s,4,wide,True,4,1,3,0.75,2019-07-31,2019-07-31
Tobias Kamke,Clay,2010s,5,body,True,10,1,8,0.8,2019-07-31,2019-07-31
Tobias Kamke,Clay,2010s,6,t,True,4,1,1,0.25,2019-07-31,2019-07-31
Todd Martin,Hard,to_2009,4,wide,True,380,20,186,0.48947368421052634,1992-09-05,2001-01-23
Todd Martin,Hard,to_2009,5,body,True,261,20,128,0.4904214559386973,1992-09-05,2001-01-23
Todd Martin,Hard,to_2009,6,t,True,161,20,84,0.5217391304347826,1992-09-05,2001-01-23
Todd Martin,Grass,to_2009,4,wide,True,72,5,40,0.5555555555555556,1994-06-12,1999-07-01
Todd Martin,Grass,to_2009,5,body,True,122,5,63,0.5163934426229508,1994-06-12,1999-07-01
Todd Martin,Grass,to_2009,6,t,True,45,5,23,0.5111111111111111,1994-06-12,1999-07-01
Todd Reid,Hard,to_2009,4,wide,True,9,1,3,0.3333333333333333,2004-01-24,2004-01-24
Todd Reid,Hard,to_2009,5,body,True,9,1,5,0.5555555555555556,2004-01-24,2004-01-24
Todd Reid,Hard,to_2009,6,t,True,12,1,2,0.16666666666666666,2004-01-24,2004-01-24
Todd Woodbridge,Hard,to_2009,4,wide,True,41,4,18,0.43902439024390244,1996-08-24,1998-11-02
Todd Woodbridge,Hard,to_2009,5,body,True,23,4,9,0.391304347826087,1996-08-24,1998-11-02
Todd Woodbridge,Hard,to_2009,6,t,True,40,4,19,0.475,1996-08-24,1998-11-02
Todd Woodbridge,Clay,to_2009,4,wide,True,21,1,13,0.6190476190476191,1990-05-30,1990-05-30
Todd Woodbridge,Clay,to_2009,5,body,True,6,1,2,0.3333333333333333,1990-05-30,1990-05-30
Todd Woodbridge,Clay,to_2009,6,t,True,10,1,3,0.3,1990-05-30,1990-05-30
Todd Woodbridge,Grass,to_2009,4,wide,True,29,2,14,0.4827586206896552,1989-06-29,1997-07-04
Todd Woodbridge,Grass,to_2009,5,body,True,34,2,19,0.5588235294117647,1989-06-29,1997-07-04
Todd Woodbridge,Grass,to_2009,6,t,True,22,2,10,0.45454545454545453,1989-06-29,1997-07-04
Tomas Barrios Vera,Hard,2020s,4,wide,True,6,1,2,0.3333333333333333,2021-08-25,2021-08-25
Tomas Barrios Vera,Hard,2020s,5,body,True,17,1,7,0.4117647058823529,2021-08-25,2021-08-25
Tomas Barrios Vera,Hard,2020s,6,t,True,6,1,3,0.5,2021-08-25,2021-08-25
Tomas Barrios Vera,Clay,2020s,4,wide,True,39,3,15,0.38461538461538464,2021-06-19,2024-10-18
Tomas Barrios Vera,Clay,2020s,5,body,True,17,3,4,0.23529411764705882,2021-06-19,2024-10-18
Tomas Barrios Vera,Clay,2020s,6,t,True,13,3,7,0.5384615384615384,2021-06-19,2024-10-18
Tomas Barrios Vera,Clay,2020s,0,unknown,False,1,1,0,0.0,2021-06-19,2021-06-19
Tomas Behrend,Clay,to_2009,4,wide,True,9,1,3,0.3333333333333333,2004-07-06,2004-07-06
Tomas Behrend,Clay,to_2009,5,body,True,7,1,2,0.2857142857142857,2004-07-06,2004-07-06
Tomas Behrend,Clay,to_2009,6,t,True,5,1,2,0.4,2004-07-06,2004-07-06
Tomas Berdych,Hard,to_2009,4,wide,True,62,6,29,0.46774193548387094,2005-11-05,2009-01-26
Tomas Berdych,Hard,to_2009,5,body,True,103,6,48,0.46601941747572817,2005-11-05,2009-01-26
Tomas Berdych,Hard,to_2009,6,t,True,48,6,27,0.5625,2005-11-05,2009-01-26
Tomas Berdych,Hard,2010s,4,wide,True,676,52,330,0.4881656804733728,2010-04-04,2019-03-08
Tomas Berdych,Hard,2010s,5,body,True,838,51,407,0.48568019093078757,2010-04-04,2019-03-08
Tomas Berdych,Hard,2010s,6,t,True,381,52,172,0.45144356955380577,2010-04-04,2019-03-08
Tomas Berdych,Clay,to_2009,4,wide,True,33,3,8,0.24242424242424243,2005-05-11,2007-04-21
Tomas Berdych,Clay,to_2009,5,body,True,15,3,5,0.3333333333333333,2005-05-11,2007-04-21
Tomas Berdych,Clay,to_2009,6,t,True,29,3,12,0.41379310344827586,2005-05-11,2007-04-21
Tomas Berdych,Clay,2010s,4,wide,True,208,16,97,0.46634615384615385,2012-04-21,2018-04-16
