aggregation_level,group_type,group_value,serve_number,surface,period,validation_fold,profile_id,return_shot_type_code,return_lateral_direction_code,return_depth_code,trials,returner_wins,server_wins,returner_win_rate,wilson_95_lower,wilson_95_upper
profile_outcome,serve_number,1,1,ALL,ALL,ALL,p|3|8,p,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,p|3|9,p,3,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|1|7,u,1,7,7,5,2,0.7142857142857143,0.35893445183261935,0.9177810759959433
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|1|8,u,1,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|1|9,u,1,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|2|7,u,2,7,8,4,4,0.5,0.21521606221387757,0.7847839377861224
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|2|8,u,2,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|2|9,u,2,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|3|7,u,3,7,7,2,5,0.2857142857142857,0.08221892400405678,0.6410655481673808
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|3|8,u,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,u|3|9,u,3,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|1|7,y,1,7,38,13,25,0.34210526315789475,0.21212415179959412,0.5010789644821693
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|1|8,y,1,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|1|9,y,1,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|2|7,y,2,7,46,20,26,0.43478260869565216,0.3020926277801995,0.5775256630570501
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|2|8,y,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|2|9,y,2,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|3|7,y,3,7,42,18,24,0.42857142857142855,0.2911765117618606,0.5779376012189541
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|3|8,y,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,y|3|9,y,3,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|1|7,l,1,7,58,4,54,0.06896551724137931,0.027144247017578338,0.1643366631438035
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|1|8,l,1,8,43,15,28,0.3488372093023256,0.22418589997352706,0.49828218007147956
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|1|9,l,1,9,34,19,15,0.5588235294117647,0.3945389925620307,0.7111651775375785
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|2|7,l,2,7,92,7,85,0.07608695652173914,0.0373435597096154,0.14881240077167257
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|2|8,l,2,8,62,16,46,0.25806451612903225,0.1655487614162807,0.37881127347148014
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|2|9,l,2,9,60,27,33,0.45,0.3309365440675524,0.5750806411466566
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|3|7,l,3,7,52,6,46,0.11538461538461539,0.05396969203087296,0.22971664344902112
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|3|8,l,3,8,28,8,20,0.2857142857142857,0.1525399605666909,0.47059288433295715
profile_outcome,serve_number,1,1,ALL,ALL,ALL,l|3|9,l,3,9,27,12,15,0.4444444444444444,0.27585858177023004,0.6268697548677552
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|1|7,m,1,7,143,9,134,0.06293706293706294,0.03346148829563163,0.11528028392664248
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|1|8,m,1,8,81,19,62,0.2345679012345679,0.15562502050560217,0.33754729645234655
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|1|9,m,1,9,86,34,52,0.3953488372093023,0.2986242725154595,0.501022792032719
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|2|7,m,2,7,218,13,205,0.05963302752293578,0.0351775419218425,0.09933950903576874
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|2|8,m,2,8,198,45,153,0.22727272727272727,0.1744171935172888,0.29050938484270117
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|2|9,m,2,9,137,61,76,0.44525547445255476,0.3646556905722106,0.5288415784450284
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|3|7,m,3,7,132,15,117,0.11363636363636363,0.07008550377598652,0.17903916784112006
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|3|8,m,3,8,106,34,72,0.32075471698113206,0.23950855737983967,0.4145382805993295
profile_outcome,serve_number,1,1,ALL,ALL,ALL,m|3|9,m,3,9,89,47,42,0.5280898876404494,0.4253754742950576,0.6284797759725685
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|1|7,h,1,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|1|8,h,1,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|1|9,h,1,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|2|7,h,2,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|2|8,h,2,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|2|9,h,2,9,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|3|7,h,3,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|3|8,h,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,h|3|9,h,3,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|1|7,i,1,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|1|8,i,1,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|1|9,i,1,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|2|7,i,2,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|2|8,i,2,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|2|9,i,2,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|3|7,i,3,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|3|8,i,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,i|3|9,i,3,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|1|7,j,1,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|1|8,j,1,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|1|9,j,1,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|2|7,j,2,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|2|8,j,2,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|2|9,j,2,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|3|7,j,3,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|3|8,j,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,j|3|9,j,3,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|1|7,k,1,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|1|8,k,1,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|1|9,k,1,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|2|7,k,2,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|2|8,k,2,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|2|9,k,2,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|3|7,k,3,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|3|8,k,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,k|3|9,k,3,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|1|7,t,1,7,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|1|8,t,1,8,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|1|9,t,1,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|2|7,t,2,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|2|8,t,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|2|9,t,2,9,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|3|7,t,3,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|3|8,t,3,8,0,0,0,,,
profile_outcome,serve_number,1,1,ALL,ALL,ALL,t|3|9,t,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|1|7,f,1,7,4738,2619,2119,0.5527648796960742,0.5385702345645539,0.5668740330985725
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|1|8,f,1,8,11390,6681,4709,0.5865671641791045,0.5774957254925854,0.5955802302443052
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|1|9,f,1,9,5266,3349,1917,0.6359665780478542,0.6228762511806586,0.6488586788338125
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|2|7,f,2,7,8751,4028,4723,0.46029025254256656,0.4498671938564055,0.47074815900075295
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|2|8,f,2,8,22621,11180,11441,0.4942310242694841,0.48771727382304364,0.5007467337380682
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|2|9,f,2,9,12413,6919,5494,0.5573995005236446,0.5486453395935208,0.5661181455267396
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|3|7,f,3,7,5133,2785,2348,0.5425676992012468,0.5289122756247884,0.5561594563924823
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|3|8,f,3,8,12649,7124,5525,0.5632065775950668,0.5545451336741025,0.5718296419210889
profile_outcome,serve_number,2,2,ALL,ALL,ALL,f|3|9,f,3,9,5794,3588,2206,0.619261304798067,0.6066833202983872,0.6316812520714659
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|1|7,b,1,7,4118,2181,1937,0.5296260320543953,0.5143610705931396,0.5448357719923127
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|1|8,b,1,8,10532,6070,4462,0.5763387770603874,0.5668754709544885,0.5857464156109902
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|1|9,b,1,9,5346,3284,2062,0.6142910587355032,0.6011652204622737,0.627252763398761
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|2|7,b,2,7,13047,6080,6967,0.4660075113052809,0.4574591053621212,0.4745759283329283
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|2|8,b,2,8,34698,16547,18151,0.47688627586604415,0.4716337785006035,0.48214389056334506
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|2|9,b,2,9,19569,10543,9026,0.5387602841228474,0.5317690255837912,0.5457363281070164
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|3|7,b,3,7,14252,7529,6723,0.5282767330900926,0.5200745421358719,0.5364636848308213
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|3|8,b,3,8,28923,15356,13567,0.5309269439546381,0.525171943440729,0.5366737303272403
profile_outcome,serve_number,2,2,ALL,ALL,ALL,b|3|9,b,3,9,11015,6255,4760,0.5678620063549705,0.5585889347705956,0.5770877609679784
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|1|7,r,1,7,127,53,74,0.41732283464566927,0.3352214236149853,0.5042789901737472
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|1|8,r,1,8,209,84,125,0.4019138755980861,0.33779332305833176,0.46957503352420793
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|1|9,r,1,9,97,46,51,0.4742268041237113,0.3777449221838968,0.5726722965030077
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|2|7,r,2,7,461,155,306,0.3362255965292842,0.29461185035134263,0.38054621239312947
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|2|8,r,2,8,718,274,444,0.3816155988857939,0.3468019868758765,0.41768923495317034
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|2|9,r,2,9,412,182,230,0.441747572815534,0.39455319540736716,0.490018198373028
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|3|7,r,3,7,160,79,81,0.49375,0.4173416277116193,0.5704514497280245
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|3|8,r,3,8,327,142,185,0.43425076452599387,0.3815990011903411,0.48842937991619767
profile_outcome,serve_number,2,2,ALL,ALL,ALL,r|3|9,r,3,9,168,76,92,0.4523809523809524,0.37902026703643743,0.5278706537587882
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|1|7,s,1,7,561,271,290,0.483065953654189,0.44197067788936345,0.5243915646420734
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|1|8,s,1,8,903,455,448,0.5038759689922481,0.4713179114325412,0.5364011886724576
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|1|9,s,1,9,353,170,183,0.48158640226628896,0.42994177246522264,0.5336274830720599
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|2|7,s,2,7,1974,833,1141,0.4219858156028369,0.4003712169101306,0.44390346009879017
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|2|8,s,2,8,4431,1989,2442,0.44888287068381855,0.43428854982259163,0.4635657468402566
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|2|9,s,2,9,2027,950,1077,0.4686729156388752,0.44702878118302136,0.4904355642249414
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|3|7,s,3,7,2510,1258,1252,0.501195219123506,0.48164784184985837,0.5207389435136125
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|3|8,s,3,8,6302,3124,3178,0.4957156458267217,0.4833778160315888,0.5080586955977252
profile_outcome,serve_number,2,2,ALL,ALL,ALL,s|3|9,s,3,9,2104,1057,1047,0.5023764258555133,0.4810271898344715,0.5237169999897455
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|1|7,v,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|1|8,v,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|1|9,v,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|2|7,v,2,7,2,1,1,0.5,0.09453120573423074,0.9054687942657693
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|2|8,v,2,8,3,1,2,0.3333333333333333,0.06149194472039621,0.7923403991979522
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|2|9,v,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|3|7,v,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|3|8,v,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,v|3|9,v,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|1|7,z,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|1|8,z,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|1|9,z,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|2|7,z,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|2|8,z,2,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|2|9,z,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|3|7,z,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|3|8,z,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,z|3|9,z,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|1|7,o,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|1|8,o,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|1|9,o,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|2|7,o,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|2|8,o,2,8,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|2|9,o,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|3|7,o,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|3|8,o,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,o|3|9,o,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|1|7,p,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|1|8,p,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|1|9,p,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|2|7,p,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|2|8,p,2,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|2|9,p,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|3|7,p,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|3|8,p,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,p|3|9,p,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|1|7,u,1,7,28,14,14,0.5,0.32633127457293465,0.6736687254270654
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|1|8,u,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|1|9,u,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|2|7,u,2,7,9,6,3,0.6666666666666666,0.3542021355803963,0.879416181613089
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|2|8,u,2,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|2|9,u,2,9,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|3|7,u,3,7,6,3,3,0.5,0.1876163064826506,0.8123836935173494
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|3|8,u,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,u|3|9,u,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|1|7,y,1,7,87,51,36,0.5862068965517241,0.4812159672619939,0.6839068763683301
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|1|8,y,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|1|9,y,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|2|7,y,2,7,39,17,22,0.4358974358974359,0.2930475387568963,0.5902430835133052
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|2|8,y,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|2|9,y,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|3|7,y,3,7,62,31,31,0.5,0.3792274119456608,0.6207725880543392
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|3|8,y,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,y|3|9,y,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|1|7,l,1,7,4,1,3,0.25,0.04558726080970055,0.6993581574175981
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|1|8,l,1,8,5,4,1,0.8,0.37553462976252533,0.9637758913675698
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|1|9,l,1,9,7,3,4,0.42857142857142855,0.15821985525146975,0.7495416354723428
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|2|7,l,2,7,8,2,6,0.25,0.071479212752109,0.5907245696898311
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|2|8,l,2,8,15,4,11,0.26666666666666666,0.10897453325692374,0.5195043405598057
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|2|9,l,2,9,12,3,9,0.25,0.08894166839405471,0.5323053349335657
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|3|7,l,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|3|8,l,3,8,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,serve_number,2,2,ALL,ALL,ALL,l|3|9,l,3,9,4,2,2,0.5,0.15003898915214947,0.8499610108478506
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|1|7,m,1,7,6,0,6,0.0,0.0,0.3903342879021653
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|1|8,m,1,8,7,2,5,0.2857142857142857,0.08221892400405678,0.6410655481673808
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|1|9,m,1,9,7,4,3,0.5714285714285714,0.2504583645276572,0.8417801447485302
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|2|7,m,2,7,17,1,16,0.058823529411764705,0.010460400984997592,0.26982030637575405
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|2|8,m,2,8,19,5,14,0.2631578947368421,0.11806412346782508,0.487915508978151
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|2|9,m,2,9,18,6,12,0.3333333333333333,0.1627877475083369,0.5625053270405489
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|3|7,m,3,7,7,1,6,0.14285714285714285,0.02567962434474355,0.5131278292743189
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|3|8,m,3,8,7,2,5,0.2857142857142857,0.08221892400405678,0.6410655481673808
profile_outcome,serve_number,2,2,ALL,ALL,ALL,m|3|9,m,3,9,7,6,1,0.8571428571428571,0.4868721707256811,0.9743203756552565
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|1|7,h,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|1|8,h,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|1|9,h,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|2|7,h,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|2|8,h,2,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|2|9,h,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|3|7,h,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|3|8,h,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,h|3|9,h,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|1|7,i,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|1|8,i,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|1|9,i,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|2|7,i,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|2|8,i,2,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|2|9,i,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|3|7,i,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|3|8,i,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,i|3|9,i,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|1|7,j,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|1|8,j,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|1|9,j,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|2|7,j,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|2|8,j,2,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|2|9,j,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|3|7,j,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|3|8,j,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,j|3|9,j,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|1|7,k,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|1|8,k,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|1|9,k,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|2|7,k,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|2|8,k,2,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|2|9,k,2,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|3|7,k,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|3|8,k,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,k|3|9,k,3,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|1|7,t,1,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|1|8,t,1,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|1|9,t,1,9,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|2|7,t,2,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|2|8,t,2,8,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|2|9,t,2,9,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|3|7,t,3,7,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|3|8,t,3,8,0,0,0,,,
profile_outcome,serve_number,2,2,ALL,ALL,ALL,t|3|9,t,3,9,0,0,0,,,
profile_outcome,surface,Hard,0,Hard,ALL,ALL,f|1|7,f,1,7,8055,3766,4289,0.4675356921166977,0.45665773175525154,0.4784446024112114
profile_outcome,surface,Hard,0,Hard,ALL,ALL,f|1|8,f,1,8,15366,8324,7042,0.5417154757256281,0.5338279380398677,0.5495821611101314
