scope,direction,metric,threshold,stratum_type,stratum,eligible_rows,total_rows,coverage_rate,complete_matches,total_matches,complete_match_rate,covered_players
opponent_surface,wide,direction_points,100,derived_period,2010s,2300,4464,0.5152329749103942,678,2232,0.30376344086021506,238
opponent_surface,wide,direction_points,100,derived_period,2020s,4225,6672,0.6332434052757794,1499,3336,0.44934052757793763,314
opponent_surface,wide,direction_points,250,overall,Overall,5964,15048,0.3963317384370016,1356,7524,0.18022328548644337,548
opponent_surface,wide,direction_points,250,surface,Hard,4790,9646,0.4965788928053079,1225,4823,0.2539912917271408,486
opponent_surface,wide,direction_points,250,surface,Clay,885,3744,0.23637820512820512,114,1872,0.060897435897435896,256
opponent_surface,wide,direction_points,250,surface,Grass,289,1658,0.17430639324487335,17,829,0.020506634499396863,144
opponent_surface,wide,direction_points,250,derived_period,to_2009,1538,3912,0.39314928425357876,303,1956,0.1549079754601227,231
opponent_surface,wide,direction_points,250,derived_period,2010s,1596,4464,0.3575268817204301,341,2232,0.1527777777777778,196
opponent_surface,wide,direction_points,250,derived_period,2020s,2830,6672,0.42416067146282976,712,3336,0.21342925659472423,260
opponent_surface,wide,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
opponent_surface,wide,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
opponent_surface,wide,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
opponent_surface,wide,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
opponent_surface,wide,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
opponent_surface,wide,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
opponent_surface,wide,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
opponent_surface,wide,direction_matches,1,overall,Overall,13343,15048,0.8866959064327485,6037,7524,0.8023657628920787,837
opponent_surface,wide,direction_matches,1,surface,Hard,8892,9646,0.921832884097035,4165,4823,0.8635703918722787,650
opponent_surface,wide,direction_matches,1,surface,Clay,3155,3744,0.8426816239316239,1362,1872,0.7275641025641025,497
opponent_surface,wide,direction_matches,1,surface,Grass,1296,1658,0.781664656212304,510,829,0.6151990349819059,314
opponent_surface,wide,direction_matches,1,derived_period,to_2009,3344,3912,0.8548057259713702,1431,1956,0.7315950920245399,329
opponent_surface,wide,direction_matches,1,derived_period,2010s,3879,4464,0.8689516129032258,1742,2232,0.7804659498207885,327
opponent_surface,wide,direction_matches,1,derived_period,2020s,6120,6672,0.9172661870503597,2864,3336,0.8585131894484412,397
opponent_surface,wide,direction_matches,3,overall,Overall,11572,15048,0.7690058479532164,4681,7524,0.6221424774056353,744
opponent_surface,wide,direction_matches,3,surface,Hard,8060,9646,0.8355795148247979,3481,4823,0.7217499481650425,601
opponent_surface,wide,direction_matches,3,surface,Clay,2561,3744,0.6840277777777778,929,1872,0.4962606837606838,432
opponent_surface,wide,direction_matches,3,surface,Grass,951,1658,0.5735826296743064,271,829,0.32689987937273823,283
opponent_surface,wide,direction_matches,3,derived_period,to_2009,2821,3912,0.7211145194274029,1022,1956,0.5224948875255624,301
opponent_surface,wide,direction_matches,3,derived_period,2010s,3256,4464,0.7293906810035843,1277,2232,0.5721326164874552,285
opponent_surface,wide,direction_matches,3,derived_period,2020s,5495,6672,0.8235911270983214,2382,3336,0.7140287769784173,356
opponent_surface,wide,direction_matches,5,overall,Overall,10395,15048,0.6907894736842105,3847,7524,0.5112971823498139,699
opponent_surface,wide,direction_matches,5,surface,Hard,7466,9646,0.7739995853203401,3002,4823,0.6224341696039809,574
opponent_surface,wide,direction_matches,5,surface,Clay,2166,3744,0.5785256410256411,680,1872,0.36324786324786323,398
opponent_surface,wide,direction_matches,5,surface,Grass,763,1658,0.4601930036188179,165,829,0.19903498190591074,254
opponent_surface,wide,direction_matches,5,derived_period,to_2009,2479,3912,0.6336912065439673,787,1956,0.4023517382413088,284
opponent_surface,wide,direction_matches,5,derived_period,2010s,2854,4464,0.639336917562724,1009,2232,0.4520609318996416,258
opponent_surface,wide,direction_matches,5,derived_period,2020s,5062,6672,0.7586930455635491,2051,3336,0.6148081534772182,340
opponent_surface,wide,direction_matches,10,overall,Overall,8449,15048,0.5614699627857522,2659,7524,0.35340244550770866,639
opponent_surface,wide,direction_matches,10,surface,Hard,6398,9646,0.6632801161103048,2227,4823,0.4617458013684429,539
opponent_surface,wide,direction_matches,10,surface,Clay,1551,3744,0.41426282051282054,367,1872,0.19604700854700854,339
opponent_surface,wide,direction_matches,10,surface,Grass,500,1658,0.30156815440289503,65,829,0.07840772014475271,216
opponent_surface,wide,direction_matches,10,derived_period,to_2009,1949,3912,0.49821063394683024,495,1956,0.25306748466257667,253
opponent_surface,wide,direction_matches,10,derived_period,2010s,2280,4464,0.510752688172043,670,2232,0.300179211469534,236
opponent_surface,wide,direction_matches,10,derived_period,2020s,4220,6672,0.632494004796163,1494,3336,0.447841726618705,317
opponent_surface,wide,direction_matches,20,overall,Overall,6185,15048,0.4110180754917597,1509,7524,0.20055821371610846,543
opponent_surface,wide,direction_matches,20,surface,Hard,4996,9646,0.5179348952933859,1361,4823,0.28218950860460296,488
opponent_surface,wide,direction_matches,20,surface,Clay,921,3744,0.24599358974358973,132,1872,0.07051282051282051,245
opponent_surface,wide,direction_matches,20,surface,Grass,268,1658,0.16164053075995174,16,829,0.019300361881785282,138
opponent_surface,wide,direction_matches,20,derived_period,to_2009,1361,3912,0.3479038854805726,252,1956,0.12883435582822086,217
opponent_surface,wide,direction_matches,20,derived_period,2010s,1687,4464,0.3779121863799283,392,2232,0.17562724014336917,198
opponent_surface,wide,direction_matches,20,derived_period,2020s,3137,6672,0.470173860911271,865,3336,0.2592925659472422,267
opponent_surface,body,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
opponent_surface,body,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
opponent_surface,body,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
opponent_surface,body,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
opponent_surface,body,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
opponent_surface,body,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
opponent_surface,body,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
opponent_surface,body,direction_points,10,overall,Overall,12733,15048,0.8461589580010632,5537,7524,0.7359117490696439,805
opponent_surface,body,direction_points,10,surface,Hard,8626,9646,0.8942566867095169,3941,4823,0.8171262699564587,631
opponent_surface,body,direction_points,10,surface,Clay,2917,3744,0.7791132478632479,1168,1872,0.6239316239316239,476
opponent_surface,body,direction_points,10,surface,Grass,1190,1658,0.7177322074788902,428,829,0.5162846803377563,305
opponent_surface,body,direction_points,10,derived_period,to_2009,3179,3912,0.8126278118609407,1293,1956,0.661042944785276,323
opponent_surface,body,direction_points,10,derived_period,2010s,3636,4464,0.8145161290322581,1542,2232,0.6908602150537635,313
opponent_surface,body,direction_points,10,derived_period,2020s,5918,6672,0.886990407673861,2702,3336,0.8099520383693045,383
opponent_surface,body,direction_points,25,overall,Overall,11622,15048,0.7723285486443381,4714,7524,0.626528442317916,756
opponent_surface,body,direction_points,25,surface,Hard,8117,9646,0.841488699979266,3524,4823,0.7306655608542401,607
opponent_surface,body,direction_points,25,surface,Clay,2481,3744,0.6626602564102564,869,1872,0.4642094017094017,433
opponent_surface,body,direction_points,25,surface,Grass,1024,1658,0.617611580217129,321,829,0.38721351025331724,290
opponent_surface,body,direction_points,25,derived_period,to_2009,2866,3912,0.7326175869120655,1060,1956,0.5419222903885481,308
opponent_surface,body,direction_points,25,derived_period,2010s,3232,4464,0.7240143369175627,1258,2232,0.5636200716845878,286
opponent_surface,body,direction_points,25,derived_period,2020s,5524,6672,0.8279376498800959,2396,3336,0.7182254196642686,362
opponent_surface,body,direction_points,50,overall,Overall,10328,15048,0.6863370547581074,3794,7524,0.5042530568846358,704
opponent_surface,body,direction_points,50,surface,Hard,7456,9646,0.7729628861704333,2989,4823,0.6197387518142236,575
opponent_surface,body,direction_points,50,surface,Clay,2038,3744,0.5443376068376068,602,1872,0.3215811965811966,388
opponent_surface,body,direction_points,50,surface,Grass,834,1658,0.503015681544029,203,829,0.2448733413751508,268
opponent_surface,body,direction_points,50,derived_period,to_2009,2518,3912,0.6436605316973415,813,1956,0.4156441717791411,289
opponent_surface,body,direction_points,50,derived_period,2010s,2812,4464,0.6299283154121864,973,2232,0.4359318996415771,258
opponent_surface,body,direction_points,50,derived_period,2020s,4998,6672,0.7491007194244604,2008,3336,0.6019184652278178,340
opponent_surface,body,direction_points,100,overall,Overall,8551,15048,0.5682482721956407,2691,7524,0.3576555023923445,649
opponent_surface,body,direction_points,100,surface,Hard,6487,9646,0.6725067385444744,2286,4823,0.4739788513373419,541
opponent_surface,body,direction_points,100,surface,Clay,1472,3744,0.39316239316239315,313,1872,0.1672008547008547,344
opponent_surface,body,direction_points,100,surface,Grass,592,1658,0.35705669481302776,92,829,0.11097708082026538,236
opponent_surface,body,direction_points,100,derived_period,to_2009,2054,3912,0.5250511247443763,547,1956,0.2796523517382413,260
opponent_surface,body,direction_points,100,derived_period,2010s,2297,4464,0.5145609318996416,682,2232,0.3055555555555556,238
opponent_surface,body,direction_points,100,derived_period,2020s,4200,6672,0.6294964028776978,1462,3336,0.4382494004796163,316
opponent_surface,body,direction_points,250,overall,Overall,5788,15048,0.38463583200425305,1335,7524,0.1774322169059011,533
opponent_surface,body,direction_points,250,surface,Hard,4783,9646,0.4958532034003732,1239,4823,0.25689404934687954,484
opponent_surface,body,direction_points,250,surface,Clay,705,3744,0.18830128205128205,72,1872,0.038461538461538464,215
opponent_surface,body,direction_points,250,surface,Grass,300,1658,0.18094089264173704,24,829,0.028950542822677925,152
opponent_surface,body,direction_points,250,derived_period,to_2009,1292,3912,0.33026584867075665,237,1956,0.12116564417177914,216
opponent_surface,body,direction_points,250,derived_period,2010s,1575,4464,0.3528225806451613,332,2232,0.14874551971326164,188
opponent_surface,body,direction_points,250,derived_period,2020s,2921,6672,0.4377997601918465,766,3336,0.22961630695443644,262
opponent_surface,body,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
opponent_surface,body,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
opponent_surface,body,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
opponent_surface,body,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
opponent_surface,body,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
opponent_surface,body,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
opponent_surface,body,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
opponent_surface,body,direction_matches,1,overall,Overall,13339,15048,0.8864300903774588,6032,7524,0.8017012227538544,838
opponent_surface,body,direction_matches,1,surface,Hard,8890,9646,0.9216255442670537,4162,4823,0.8629483723823347,651
opponent_surface,body,direction_matches,1,surface,Clay,3153,3744,0.8421474358974359,1360,1872,0.7264957264957265,497
opponent_surface,body,direction_matches,1,surface,Grass,1296,1658,0.781664656212304,510,829,0.6151990349819059,314
opponent_surface,body,direction_matches,1,derived_period,to_2009,3339,3912,0.8535276073619632,1426,1956,0.7290388548057259,329
opponent_surface,body,direction_matches,1,derived_period,2010s,3879,4464,0.8689516129032258,1742,2232,0.7804659498207885,327
opponent_surface,body,direction_matches,1,derived_period,2020s,6121,6672,0.917416067146283,2864,3336,0.8585131894484412,398
opponent_surface,body,direction_matches,3,overall,Overall,11569,15048,0.768806485911749,4679,7524,0.6218766613503456,744
opponent_surface,body,direction_matches,3,surface,Hard,8058,9646,0.8353721749948165,3481,4823,0.7217499481650425,600
opponent_surface,body,direction_matches,3,surface,Clay,2557,3744,0.6829594017094017,924,1872,0.4935897435897436,431
opponent_surface,body,direction_matches,3,surface,Grass,954,1658,0.5753920386007237,274,829,0.330518697225573,283
opponent_surface,body,direction_matches,3,derived_period,to_2009,2817,3912,0.7200920245398773,1019,1956,0.5209611451942741,301
opponent_surface,body,direction_matches,3,derived_period,2010s,3258,4464,0.7298387096774194,1278,2232,0.5725806451612904,285
opponent_surface,body,direction_matches,3,derived_period,2020s,5494,6672,0.8234412470023981,2382,3336,0.7140287769784173,356
opponent_surface,body,direction_matches,5,overall,Overall,10380,15048,0.689792663476874,3835,7524,0.5097022860180755,700
opponent_surface,body,direction_matches,5,surface,Hard,7455,9646,0.7728592162554426,2994,4823,0.6207754509641302,574
opponent_surface,body,direction_matches,5,surface,Clay,2163,3744,0.5777243589743589,675,1872,0.3605769230769231,399
opponent_surface,body,direction_matches,5,surface,Grass,762,1658,0.45958986731001206,166,829,0.20024125452352232,254
opponent_surface,body,direction_matches,5,derived_period,to_2009,2472,3912,0.6319018404907976,782,1956,0.3997955010224949,285
opponent_surface,body,direction_matches,5,derived_period,2010s,2858,4464,0.6402329749103942,1010,2232,0.4525089605734767,259
opponent_surface,body,direction_matches,5,derived_period,2020s,5050,6672,0.75689448441247,2043,3336,0.612410071942446,340
opponent_surface,body,direction_matches,10,overall,Overall,8424,15048,0.5598086124401914,2643,7524,0.35127591706539074,638
opponent_surface,body,direction_matches,10,surface,Hard,6379,9646,0.6613103877254821,2212,4823,0.45863570391872277,539
opponent_surface,body,direction_matches,10,surface,Clay,1542,3744,0.41185897435897434,363,1872,0.19391025641025642,338
opponent_surface,body,direction_matches,10,surface,Grass,503,1658,0.3033775633293124,68,829,0.08202653799758745,216
opponent_surface,body,direction_matches,10,derived_period,to_2009,1942,3912,0.49642126789366053,492,1956,0.25153374233128833,252
opponent_surface,body,direction_matches,10,derived_period,2010s,2283,4464,0.5114247311827957,671,2232,0.30062724014336917,236
opponent_surface,body,direction_matches,10,derived_period,2020s,4199,6672,0.6293465227817746,1480,3336,0.44364508393285373,317
opponent_surface,body,direction_matches,20,overall,Overall,6145,15048,0.4083599149388623,1488,7524,0.19776714513556617,543
opponent_surface,body,direction_matches,20,surface,Hard,4976,9646,0.5158614969935724,1347,4823,0.2792867509848642,489
opponent_surface,body,direction_matches,20,surface,Clay,901,3744,0.2406517094017094,124,1872,0.06623931623931624,242
opponent_surface,body,direction_matches,20,surface,Grass,268,1658,0.16164053075995174,17,829,0.020506634499396863,138
opponent_surface,body,direction_matches,20,derived_period,to_2009,1351,3912,0.3453476482617587,248,1956,0.12678936605316973,216
opponent_surface,body,direction_matches,20,derived_period,2010s,1686,4464,0.37768817204301075,391,2232,0.17517921146953405,197
opponent_surface,body,direction_matches,20,derived_period,2020s,3108,6672,0.4658273381294964,849,3336,0.25449640287769787,268
opponent_surface,T,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
opponent_surface,T,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
opponent_surface,T,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
opponent_surface,T,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
opponent_surface,T,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
opponent_surface,T,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
opponent_surface,T,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
opponent_surface,T,direction_points,10,overall,Overall,12597,15048,0.8371212121212122,5453,7524,0.7247474747474747,789
opponent_surface,T,direction_points,10,surface,Hard,8524,9646,0.8836823553804686,3865,4823,0.8013684428778768,622
opponent_surface,T,direction_points,10,surface,Clay,2895,3744,0.7732371794871795,1167,1872,0.6233974358974359,466
opponent_surface,T,direction_points,10,surface,Grass,1178,1658,0.7104945717732207,421,829,0.5078407720144753,306
opponent_surface,T,direction_points,10,derived_period,to_2009,3179,3912,0.8126278118609407,1299,1956,0.6641104294478528,321
opponent_surface,T,direction_points,10,derived_period,2010s,3581,4464,0.8021953405017921,1511,2232,0.6769713261648745,306
opponent_surface,T,direction_points,10,derived_period,2020s,5837,6672,0.8748501199040767,2643,3336,0.7922661870503597,373
opponent_surface,T,direction_points,25,overall,Overall,11377,15048,0.7560473152578415,4526,7524,0.6015417331206805,731
opponent_surface,T,direction_points,25,surface,Hard,7943,9646,0.8234501347708895,3390,4823,0.7028820236367406,591
opponent_surface,T,direction_points,25,surface,Clay,2465,3744,0.6583867521367521,864,1872,0.46153846153846156,420
opponent_surface,T,direction_points,25,surface,Grass,969,1658,0.5844390832328106,272,829,0.3281061519903498,287
opponent_surface,T,direction_points,25,derived_period,to_2009,2858,3912,0.7305725971370143,1043,1956,0.5332310838445807,304
opponent_surface,T,direction_points,25,derived_period,2010s,3141,4464,0.7036290322580645,1198,2232,0.5367383512544803,274
opponent_surface,T,direction_points,25,derived_period,2020s,5378,6672,0.8060551558752997,2285,3336,0.6849520383693045,347
opponent_surface,T,direction_points,50,overall,Overall,9897,15048,0.657695374800638,3539,7524,0.47036150983519404,686
opponent_surface,T,direction_points,50,surface,Hard,7168,9646,0.7431059506531205,2787,4823,0.577856106157993,562
opponent_surface,T,direction_points,50,surface,Clay,1980,3744,0.5288461538461539,589,1872,0.31463675213675213,377
opponent_surface,T,direction_points,50,surface,Grass,749,1658,0.4517490952955368,163,829,0.19662243667068757,254
opponent_surface,T,direction_points,50,derived_period,to_2009,2433,3912,0.6219325153374233,758,1956,0.38752556237218816,283
opponent_surface,T,direction_points,50,derived_period,2010s,2652,4464,0.5940860215053764,900,2232,0.4032258064516129,244
opponent_surface,T,direction_points,50,derived_period,2020s,4812,6672,0.7212230215827338,1881,3336,0.5638489208633094,331
opponent_surface,T,direction_points,100,overall,Overall,8023,15048,0.5331605528973951,2415,7524,0.32097288676236047,610
opponent_surface,T,direction_points,100,surface,Hard,6118,9646,0.6342525399129173,2046,4823,0.42421729214182047,525
opponent_surface,T,direction_points,100,surface,Clay,1406,3744,0.37553418803418803,300,1872,0.16025641025641027,318
opponent_surface,T,direction_points,100,surface,Grass,499,1658,0.30096501809408926,69,829,0.08323281061519903,207
opponent_surface,T,direction_points,100,derived_period,to_2009,1961,3912,0.501278118609407,497,1956,0.25408997955010226,250
opponent_surface,T,direction_points,100,derived_period,2010s,2127,4464,0.47647849462365593,599,2232,0.26836917562724016,217
opponent_surface,T,direction_points,100,derived_period,2020s,3935,6672,0.5897781774580336,1319,3336,0.39538369304556353,297
opponent_surface,T,direction_points,250,overall,Overall,5232,15048,0.34768740031897927,1067,7524,0.14181286549707603,507
opponent_surface,T,direction_points,250,surface,Hard,4303,9646,0.44609164420485176,986,4823,0.20443707236160066,467
opponent_surface,T,direction_points,250,surface,Clay,702,3744,0.1875,71,1872,0.037927350427350424,213
opponent_surface,T,direction_points,250,surface,Grass,227,1658,0.13691194209891436,10,829,0.012062726176115802,125
opponent_surface,T,direction_points,250,derived_period,to_2009,1212,3912,0.3098159509202454,186,1956,0.0950920245398773,204
opponent_surface,T,direction_points,250,derived_period,2010s,1421,4464,0.31832437275985664,267,2232,0.1196236559139785,182
opponent_surface,T,direction_points,250,derived_period,2020s,2599,6672,0.3895383693045564,614,3336,0.18405275779376498,249
opponent_surface,T,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
opponent_surface,T,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
opponent_surface,T,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
opponent_surface,T,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
opponent_surface,T,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
opponent_surface,T,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
opponent_surface,T,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
opponent_surface,T,direction_matches,1,overall,Overall,13325,15048,0.8854997341839447,6022,7524,0.8003721424774056,835
opponent_surface,T,direction_matches,1,surface,Hard,8885,9646,0.9211071946921003,4158,4823,0.8621190130624092,650
opponent_surface,T,direction_matches,1,surface,Clay,3146,3744,0.8402777777777778,1355,1872,0.7238247863247863,495
opponent_surface,T,direction_matches,1,surface,Grass,1294,1658,0.7804583835946924,509,829,0.6139927623642943,314
opponent_surface,T,direction_matches,1,derived_period,to_2009,3338,3912,0.8532719836400818,1426,1956,0.7290388548057259,328
opponent_surface,T,direction_matches,1,derived_period,2010s,3872,4464,0.8673835125448028,1737,2232,0.7782258064516129,326
opponent_surface,T,direction_matches,1,derived_period,2020s,6115,6672,0.9165167865707434,2859,3336,0.8570143884892086,397
opponent_surface,T,direction_matches,3,overall,Overall,11548,15048,0.767410951621478,4665,7524,0.6200159489633174,743
opponent_surface,T,direction_matches,3,surface,Hard,8055,9646,0.8350611652498445,3478,4823,0.7211279286750985,601
opponent_surface,T,direction_matches,3,surface,Clay,2546,3744,0.6800213675213675,919,1872,0.4909188034188034,431
opponent_surface,T,direction_matches,3,surface,Grass,947,1658,0.5711700844390832,268,829,0.3232810615199035,283
opponent_surface,T,direction_matches,3,derived_period,to_2009,2818,3912,0.7203476482617587,1019,1956,0.5209611451942741,300
opponent_surface,T,direction_matches,3,derived_period,2010s,3249,4464,0.7278225806451613,1272,2232,0.5698924731182796,285
opponent_surface,T,direction_matches,3,derived_period,2020s,5481,6672,0.8214928057553957,2374,3336,0.7116306954436451,355
opponent_surface,T,direction_matches,5,overall,Overall,10374,15048,0.6893939393939394,3835,7524,0.5097022860180755,698
opponent_surface,T,direction_matches,5,surface,Hard,7460,9646,0.7733775658303961,2996,4823,0.6211901306240929,574
opponent_surface,T,direction_matches,5,surface,Clay,2154,3744,0.5753205128205128,674,1872,0.36004273504273504,396
opponent_surface,T,direction_matches,5,surface,Grass,760,1658,0.4583835946924005,165,829,0.19903498190591074,253
opponent_surface,T,direction_matches,5,derived_period,to_2009,2474,3912,0.6324130879345603,787,1956,0.4023517382413088,283
opponent_surface,T,direction_matches,5,derived_period,2010s,2855,4464,0.6395609318996416,1006,2232,0.4507168458781362,259
opponent_surface,T,direction_matches,5,derived_period,2020s,5045,6672,0.7561450839328537,2042,3336,0.6121103117505995,339
opponent_surface,T,direction_matches,10,overall,Overall,8427,15048,0.5600079744816587,2642,7524,0.35114300903774587,639
opponent_surface,T,direction_matches,10,surface,Hard,6381,9646,0.6615177275554635,2211,4823,0.45842836408874144,539
opponent_surface,T,direction_matches,10,surface,Clay,1546,3744,0.4129273504273504,366,1872,0.1955128205128205,336
opponent_surface,T,direction_matches,10,surface,Grass,500,1658,0.30156815440289503,65,829,0.07840772014475271,216
opponent_surface,T,direction_matches,10,derived_period,to_2009,1946,3912,0.49744376278118607,494,1956,0.25255623721881393,253
opponent_surface,T,direction_matches,10,derived_period,2010s,2277,4464,0.5100806451612904,668,2232,0.2992831541218638,236
opponent_surface,T,direction_matches,10,derived_period,2020s,4204,6672,0.6300959232613909,1480,3336,0.44364508393285373,317
opponent_surface,T,direction_matches,20,overall,Overall,6165,15048,0.409688995215311,1499,7524,0.19922913343965976,542
opponent_surface,T,direction_matches,20,surface,Hard,4982,9646,0.5164835164835165,1351,4823,0.28011611030478956,488
opponent_surface,T,direction_matches,20,surface,Clay,915,3744,0.24439102564102563,131,1872,0.06997863247863248,243
opponent_surface,T,direction_matches,20,surface,Grass,268,1658,0.16164053075995174,17,829,0.020506634499396863,136
opponent_surface,T,direction_matches,20,derived_period,to_2009,1357,3912,0.346881390593047,252,1956,0.12883435582822086,216
opponent_surface,T,direction_matches,20,derived_period,2010s,1691,4464,0.3788082437275986,392,2232,0.17562724014336917,198
opponent_surface,T,direction_matches,20,derived_period,2020s,3117,6672,0.46717625899280574,855,3336,0.256294964028777,267
both_global,wide,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_global,wide,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_global,wide,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_global,wide,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_global,wide,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_global,wide,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_global,wide,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_global,wide,direction_points,10,overall,Overall,12719,15048,0.8452286018075492,6241,7524,0.8294790005316321,522
both_global,wide,direction_points,10,surface,Hard,8378,9646,0.8685465477918308,4120,4823,0.8542400995231184,456
both_global,wide,direction_points,10,surface,Clay,2967,3744,0.7924679487179487,1449,1872,0.7740384615384616,351
both_global,wide,direction_points,10,surface,Grass,1374,1658,0.8287092882991556,672,829,0.8106151990349819,263
both_global,wide,direction_points,10,derived_period,to_2009,3102,3912,0.7929447852760736,1518,1956,0.7760736196319018,173
both_global,wide,direction_points,10,derived_period,2010s,3630,4464,0.8131720430107527,1769,2232,0.7925627240143369,222
both_global,wide,direction_points,10,derived_period,2020s,5987,6672,0.897332134292566,2954,3336,0.8854916067146283,294
both_global,wide,direction_points,25,overall,Overall,11674,15048,0.7757841573631047,5696,7524,0.7570441254651781,407
both_global,wide,direction_points,25,surface,Hard,7744,9646,0.8028198216877462,3790,4823,0.7858179556292764,370
both_global,wide,direction_points,25,surface,Clay,2658,3744,0.7099358974358975,1284,1872,0.6858974358974359,291
both_global,wide,direction_points,25,surface,Grass,1272,1658,0.767189384800965,622,829,0.7503015681544029,236
both_global,wide,direction_points,25,derived_period,to_2009,2824,3912,0.721881390593047,1366,1956,0.6983640081799591,140
both_global,wide,direction_points,25,derived_period,2010s,3232,4464,0.7240143369175627,1573,2232,0.7047491039426523,173
both_global,wide,direction_points,25,derived_period,2020s,5618,6672,0.8420263788968825,2757,3336,0.8264388489208633,236
both_global,wide,direction_points,50,overall,Overall,10360,15048,0.6884635832004253,5021,7524,0.667331206804891,312
both_global,wide,direction_points,50,surface,Hard,6974,9646,0.7229939871449306,3384,4823,0.7016379846568526,297
both_global,wide,direction_points,50,surface,Clay,2272,3744,0.6068376068376068,1098,1872,0.5865384615384616,237
both_global,wide,direction_points,50,surface,Grass,1114,1658,0.6718938480096501,539,829,0.6501809408926418,198
both_global,wide,direction_points,50,derived_period,to_2009,2449,3912,0.6260224948875256,1178,1956,0.6022494887525562,107
both_global,wide,direction_points,50,derived_period,2010s,2758,4464,0.617831541218638,1326,2232,0.5940860215053764,141
both_global,wide,direction_points,50,derived_period,2020s,5153,6672,0.772332134292566,2517,3336,0.7544964028776978,189
both_global,wide,direction_points,100,overall,Overall,8457,15048,0.5620015948963317,4030,7524,0.5356193514088251,243
both_global,wide,direction_points,100,surface,Hard,5678,9646,0.5886377773170226,2713,4823,0.5625129587393738,232
both_global,wide,direction_points,100,surface,Clay,1853,3744,0.4949252136752137,877,1872,0.468482905982906,189
both_global,wide,direction_points,100,surface,Grass,926,1658,0.5585042219541616,440,829,0.5307599517490953,160
both_global,wide,direction_points,100,derived_period,to_2009,1930,3912,0.49335378323108386,918,1956,0.46932515337423314,77
both_global,wide,direction_points,100,derived_period,2010s,2143,4464,0.4800627240143369,1021,2232,0.4574372759856631,91
both_global,wide,direction_points,100,derived_period,2020s,4384,6672,0.657074340527578,2091,3336,0.6267985611510791,157
both_global,wide,direction_points,250,overall,Overall,5201,15048,0.3456273258904838,2402,7524,0.31924508240297716,139
both_global,wide,direction_points,250,surface,Hard,3556,9646,0.3686502177068215,1648,4823,0.34169603980924734,135
both_global,wide,direction_points,250,surface,Clay,1089,3744,0.29086538461538464,498,1872,0.266025641025641,118
both_global,wide,direction_points,250,surface,Grass,556,1658,0.3353437876960193,256,829,0.3088057901085645,104
