role,scope,direction,threshold_points,stratum_type,stratum,observed_rows,minimum_points,median_points,points_q1,points_q3,median_raw_rate,raw_rate_q1,raw_rate_q3,zero_rate_rows,one_rate_rows,zero_rate_share,one_rate_share,median_wilson_width,wilson_width_p90
opponent,global,body,0,surface,Clay,3397,1.0,287.0,79.0,888.0,0.5,0.4647577092511013,0.5337423312883436,15,14,0.004415660877244628,0.004121283485428319,0.11463104425701154,0.3601146042100511
opponent,global,body,0,surface,Grass,1541,1.0,408.0,121.0,1223.0,0.5091277890466531,0.47802355644929617,0.5407035175879397,0,3,0.0,0.001946787800129786,0.09608439844933137,0.3065918637368228
opponent,global,body,0,derived_period,to_2009,3551,1.0,327.0,92.5,929.5,0.5024793388429752,0.47555555555555556,0.5336008629641854,2,15,0.000563221627710504,0.00422416220782878,0.10743045116696287,0.3369174871893246
opponent,global,body,0,derived_period,2010s,4111,1.0,294.0,82.0,1175.5,0.5016722408026756,0.47179898376286633,0.5454545454545454,8,15,0.0019459985405010946,0.0036487472634395522,0.1129692201114727,0.3593198736982386
opponent,global,body,0,derived_period,2020s,6378,1.0,473.5,152.0,1181.0,0.5022211259113085,0.4716981132075472,0.5347836341070353,10,9,0.0015678896205707118,0.0014111006585136407,0.0894255052279565,0.25770833919548736
opponent,global,body,10,overall,Overall,13694,10.0,396.0,125.0,1145.0,0.5020576131687243,0.47271109033371694,0.5351685475715742,0,1,0.0,7.30246823426318e-05,0.09764437591549638,0.28186233968892177
opponent,global,body,10,surface,Hard,8918,10.0,425.0,136.0,1196.0,0.5023990160581158,0.4736966275392791,0.5355323414555093,0,1,0.0,0.00011213276519398969,0.09437961768359027,0.2678275194716442
opponent,global,body,10,surface,Clay,3271,10.0,307.0,91.5,922.0,0.5,0.4666666666666667,0.5329575049228228,0,0,0.0,0.0,0.11074402329818833,0.3193538684176573
opponent,global,body,10,surface,Grass,1505,10.0,425.0,131.0,1250.0,0.5089216446858029,0.4779220779220779,0.5394190871369294,0,0,0.0,0.0,0.09423823993280944,0.27946422105510565
opponent,global,body,10,derived_period,to_2009,3450,10.0,345.0,105.0,960.0,0.5021821882286999,0.47555555555555556,0.5325807117641344,0,0,0.0,0.0,0.10469821288804229,0.3035701101748892
opponent,global,body,10,derived_period,2010s,3957,10.0,315.0,97.0,1267.0,0.5014245014245015,0.4721189591078067,0.5425531914893617,0,1,0.0,0.00025271670457417233,0.10917453633895907,0.31436959401621695
opponent,global,body,10,derived_period,2020s,6287,10.0,489.0,160.5,1197.5,0.5023255813953489,0.4720394736842105,0.5346534653465347,0,0,0.0,0.0,0.08793169176327115,0.2441440970791042
opponent,global,body,25,overall,Overall,13002,25.0,435.0,153.0,1219.75,0.5022162094904628,0.47435897435897434,0.5343511450381679,0,0,0.0,0.0,0.09334718797210945,0.23492105457907075
opponent,global,body,25,surface,Hard,8533,25.0,462.0,163.0,1252.0,0.5023825731790333,0.47460757156048017,0.5346232179226069,0,0,0.0,0.0,0.09056481834175939,0.2295542743722298
opponent,global,body,25,surface,Clay,3038,25.0,350.0,126.0,1058.5,0.5,0.46972574395424915,0.5321937047733847,0,0,0.0,0.0,0.10387522926690601,0.25103516785287433
opponent,global,body,25,surface,Grass,1431,25.0,484.0,158.0,1309.5,0.5092592592592593,0.4794596614767318,0.5385032990896184,0,0,0.0,0.0,0.08859037093741406,0.23086952011665335
opponent,global,body,25,derived_period,to_2009,3246,25.0,382.5,134.0,1029.5,0.5022668140883626,0.47683946488294315,0.531026057679943,0,0,0.0,0.0,0.09948096829382122,0.24694328114914366
opponent,global,body,25,derived_period,2010s,3684,25.0,360.0,129.0,1470.0,0.5016504526488947,0.47485028736787105,0.5401034517818107,0,0,0.0,0.0,0.10238542604213921,0.2532726242025102
opponent,global,body,25,derived_period,2020s,6072,25.0,522.0,185.0,1231.25,0.5025042015401466,0.47281795511221947,0.5343511450381679,0,0,0.0,0.0,0.08523550905218849,0.2164829776575549
opponent,global,body,50,overall,Overall,12129,50.0,500.0,196.0,1314.0,0.5019860973187686,0.47540983606557374,0.5334207077326344,0,0,0.0,0.0,0.08708303440056242,0.19604130291493918
opponent,global,body,50,surface,Hard,7998,50.0,522.5,203.0,1344.75,0.5021367911606246,0.47540983606557374,0.533770228994596,0,0,0.0,0.0,0.08520148720370346,0.19229986018923745
opponent,global,body,50,surface,Clay,2787,50.0,418.0,169.0,1171.5,0.5,0.4720927875037464,0.5303484822302863,0,0,0.0,0.0,0.09519243905035768,0.2058764340353599
opponent,global,body,50,surface,Grass,1344,50.0,531.0,207.75,1387.25,0.5086708099438653,0.47970130788264403,0.5363041859433424,0,0,0.0,0.0,0.0844981219555267,0.1932602992434373
opponent,global,body,50,derived_period,to_2009,2973,50.0,445.0,184.0,1135.0,0.5024154589371981,0.4790697674418605,0.529639175257732,0,0,0.0,0.0,0.09222862042788749,0.19968252019861393
opponent,global,body,50,derived_period,2010s,3370,50.0,434.5,175.0,1732.25,0.5,0.4756203605514316,0.5365536077235773,0,0,0.0,0.0,0.0934539677621849,0.20343048019186113
opponent,global,body,50,derived_period,2020s,5786,50.0,576.0,218.0,1283.0,0.5026830704796806,0.4739191450786235,0.5340742313952458,0,0,0.0,0.0,0.08116393189202198,0.18961772505410066
opponent,global,body,100,overall,Overall,10784,100.0,612.0,273.0,1454.0,0.500801745337928,0.47558719810894007,0.5307078800352838,0,0,0.0,0.0,0.07863230723413955,0.15386612085162235
opponent,global,body,100,surface,Hard,7175,100.0,635.0,283.0,1454.0,0.5010752688172043,0.4755842674625153,0.53125,0,0,0.0,0.0,0.07734638095406393,0.15333546575279944
opponent,global,body,100,surface,Clay,2406,100.0,536.0,254.0,1361.0,0.4978575444075396,0.4725230403616902,0.5246321070234115,0,0,0.0,0.0,0.08386355955604974,0.1549956491555998
opponent,global,body,100,surface,Grass,1203,100.0,633.0,282.0,1632.0,0.506993006993007,0.47916080515731274,0.5347857280050616,0,0,0.0,0.0,0.07742340351457427,0.15450557354765176
opponent,global,body,100,derived_period,to_2009,2622,100.0,557.0,259.25,1321.5,0.5021821882286999,0.48085706924013866,0.5278037298389249,0,0,0.0,0.0,0.08266549058314762,0.1565314416076865
opponent,global,body,100,derived_period,2010s,2943,100.0,537.0,251.5,2181.0,0.4984025559105431,0.4758435832593249,0.5305164319248826,0,0,0.0,0.0,0.08391409611779355,0.1565192399663055
opponent,global,body,100,derived_period,2020s,5219,100.0,686.0,297.0,1377.5,0.5011135857461024,0.4736169127533528,0.5325451286153491,0,0,0.0,0.0,0.07450735974824707,0.15084555006799388
opponent,global,body,250,overall,Overall,8377,250.0,884.0,467.0,1855.0,0.49769035911190584,0.4743935309973046,0.5232919254658385,0,0,0.0,0.0,0.06568732461278926,0.10804762186317965
opponent,global,body,250,surface,Hard,5611,250.0,898.0,475.5,1843.5,0.49796747967479676,0.4746912283881978,0.5238095238095238,0,0,0.0,0.0,0.06513606979829523,0.10685599369725729
opponent,global,body,250,surface,Clay,1817,250.0,842.0,432.0,1760.0,0.4947209653092006,0.47150837988826816,0.519510582010582,0,0,0.0,0.0,0.06732992029252172,0.11074305446556511
opponent,global,body,250,surface,Grass,949,250.0,946.0,486.0,2119.0,0.5007587253414264,0.47761194029850745,0.5309568480300187,0,0,0.0,0.0,0.0635064048918017,0.1074442273330598
opponent,global,body,250,derived_period,to_2009,1990,250.0,820.0,442.25,1602.75,0.5023354121410265,0.485014367816092,0.5266590676680527,0,0,0.0,0.0,0.06807623460021439,0.10818688973240821
opponent,global,body,250,derived_period,2010s,2221,250.0,980.0,444.0,2869.0,0.4961096702482401,0.4718785151856018,0.5173852573018081,0,0,0.0,0.0,0.06241834507920402,0.11032177615226146
opponent,global,body,250,derived_period,2020s,4166,250.0,894.0,497.0,1584.75,0.4970802857483846,0.4717677005460255,0.5251798561151079,0,0,0.0,0.0,0.06531540847130068,0.106110639719873
opponent,global,T,0,overall,Overall,14028,1.0,319.0,92.0,897.0,0.49514563106796117,0.4696969696969697,0.5285219018269866,42,31,0.0029940119760479044,0.0022098659823210722,0.10875514903639683,0.34029349043073837
opponent,global,T,0,surface,Hard,9098,1.0,345.0,100.25,926.75,0.49471179122341913,0.47034966900264313,0.5275794189519414,16,19,0.0017586282699494395,0.002088371070564959,0.10463840901984464,0.3182665239398033
opponent,global,T,0,surface,Clay,3391,1.0,243.0,68.0,754.5,0.4951923076923077,0.4668425958976029,0.5294117647058824,19,7,0.005603066941905043,0.0020642878207018578,0.12429013006723433,0.39810954090061856
opponent,global,T,0,surface,Grass,1539,1.0,346.0,100.0,978.5,0.4988344988344988,0.4735362880507185,0.5325702848922663,7,5,0.004548408057179987,0.003248862897985705,0.10461771245763174,0.32745966804781557
opponent,global,T,0,derived_period,to_2009,3550,1.0,289.5,79.0,816.75,0.4944852195774705,0.4771707670597753,0.51875,9,6,0.0025352112676056337,0.0016901408450704226,0.11429204128501866,0.3403886876599189
opponent,global,T,0,derived_period,2010s,4108,1.0,239.0,66.0,867.25,0.4939492777740797,0.46955588729240527,0.5409476560253093,20,13,0.004868549172346641,0.0031645569620253164,0.1251932624830632,0.392864593156214
opponent,global,T,0,derived_period,2020s,6370,1.0,384.0,125.0,934.0,0.4961000278841035,0.46646206956149966,0.5258328660872815,13,12,0.0020408163265306124,0.0018838304552590266,0.099322333161945,0.2942039280818615
opponent,global,T,10,overall,Overall,13560,10.0,342.0,107.0,930.0,0.494668811773744,0.4703476482617587,0.5271403203223713,0,0,0.0,0.0,0.10508728212964535,0.2960925714534207
opponent,global,T,10,surface,Hard,8827,10.0,365.0,116.0,958.0,0.4939467312348668,0.47058823529411764,0.5260282248604007,0,0,0.0,0.0,0.10186128884613677,0.2829749809829004
opponent,global,T,10,surface,Clay,3240,10.0,267.5,85.0,795.25,0.49494096369096374,0.46808510638297873,0.5283224849633352,0,0,0.0,0.0,0.11880800263190008,0.3318935298955389
opponent,global,T,10,surface,Grass,1493,10.0,364.0,116.0,1009.0,0.4988962472406181,0.47493036211699163,0.5317919075144508,0,0,0.0,0.0,0.10211737698768686,0.29023720777941014
opponent,global,T,10,derived_period,to_2009,3442,10.0,308.0,89.0,859.25,0.49426019474339267,0.4777143029863378,0.5178571428571429,0,0,0.0,0.0,0.1109685110514903,0.30877558766572927
opponent,global,T,10,derived_period,2010s,3909,10.0,270.0,82.0,947.0,0.49318463444857497,0.4701834862385321,0.5393759286775631,0,0,0.0,0.0,0.11798155203563598,0.3309074770361119
opponent,global,T,10,derived_period,2020s,6209,10.0,400.0,140.0,955.0,0.4957983193277311,0.46703296703296704,0.525,0,0,0.0,0.0,0.09728918422521682,0.26421969719916527
opponent,global,T,25,overall,Overall,12786,25.0,380.5,135.0,988.0,0.49381863466545906,0.4712558074363101,0.5243831701658084,0,0,0.0,0.0,0.09973872934818034,0.24685192029550485
opponent,global,T,25,surface,Hard,8392,25.0,402.0,142.75,1013.0,0.49321512485790675,0.47149481087304923,0.5236536462498002,0,0,0.0,0.0,0.09716806840305311,0.24139125952334425
opponent,global,T,25,surface,Clay,2981,25.0,319.0,117.0,901.0,0.4935064935064935,0.4691358024691358,0.5238095238095238,0,0,0.0,0.0,0.10876505147185611,0.26228274080438907
opponent,global,T,25,surface,Grass,1413,25.0,392.0,147.0,1073.0,0.49887640449438203,0.47659176029962547,0.5303703703703704,0,0,0.0,0.0,0.09825240611106051,0.24322844566844104
opponent,global,T,25,derived_period,to_2009,3232,25.0,349.0,118.0,914.25,0.4937120097845398,0.478244910655534,0.5164301993028868,0,0,0.0,0.0,0.1040118074398132,0.2615305247856198
opponent,global,T,25,derived_period,2010s,3610,25.0,321.5,113.0,1112.75,0.49056603773584906,0.4708414460528988,0.5365631119814848,0,0,0.0,0.0,0.10839515941597722,0.2621020278648843
opponent,global,T,25,derived_period,2020s,5944,25.0,433.0,166.0,989.0,0.4954711843482881,0.4681082331174838,0.5231941989217523,0,0,0.0,0.0,0.09365033943744513,0.22550972953701393
opponent,global,T,50,overall,Overall,11785,50.0,439.0,179.0,1067.0,0.4928571428571429,0.4716981132075472,0.5209790209790209,0,0,0.0,0.0,0.09292562708157837,0.20310430167751087
opponent,global,T,50,surface,Hard,7777,50.0,458.0,184.0,1078.0,0.4921259842519685,0.4717607973421927,0.5197657393850659,0,0,0.0,0.0,0.09095418269396394,0.2019032850270185
opponent,global,T,50,surface,Clay,2700,50.0,378.0,161.0,975.0,0.49318697565671843,0.469643829132647,0.5221739186356095,0,0,0.0,0.0,0.10016284600607661,0.20564720059937783
opponent,global,T,50,surface,Grass,1308,50.0,455.5,189.5,1134.0,0.4964220268015274,0.4765957446808511,0.525487256371814,0,0,0.0,0.0,0.09122076335567025,0.2013621450286176
opponent,global,T,50,derived_period,to_2009,2934,50.0,410.5,167.0,1006.0,0.4931415808352705,0.4787608266174812,0.5141885832894373,0,0,0.0,0.0,0.09610840776989085,0.20983069171057553
opponent,global,T,50,derived_period,2010s,3255,50.0,391.0,156.0,1288.0,0.4882915338783428,0.47089312942607237,0.5326594880130029,0,0,0.0,0.0,0.09836726033724691,0.2088944713266488
opponent,global,T,50,derived_period,2020s,5596,50.0,481.5,199.75,1033.0,0.4947716205971542,0.46886042814605966,0.5208672622341688,0,0,0.0,0.0,0.08887583704388957,0.19384885623006592
opponent,global,T,100,overall,Overall,10349,100.0,545.0,254.0,1191.0,0.4915254237288136,0.4723618090452261,0.516994633273703,0,0,0.0,0.0,0.08352680476729357,0.15695743005579965
opponent,global,T,100,surface,Hard,6844,100.0,559.0,264.0,1200.0,0.4908303593116463,0.47235323699620163,0.5159596817450385,0,0,0.0,0.0,0.0824560667711279,0.15538551000957318
opponent,global,T,100,surface,Clay,2349,100.0,492.0,224.0,1124.0,0.49230769230769234,0.47017543859649125,0.5190476190476191,0,0,0.0,0.0,0.08791507682082056,0.16283822977860754
opponent,global,T,100,surface,Grass,1156,100.0,550.0,268.0,1267.0,0.49424267458107685,0.4770466313952834,0.5202929410246484,0,0,0.0,0.0,0.0832655222469153,0.15407917248665093
opponent,global,T,100,derived_period,to_2009,2526,100.0,519.0,254.0,1146.5,0.4930555555555556,0.47972235370195065,0.5120528256568565,0,0,0.0,0.0,0.08568481303674369,0.1569892509900317
opponent,global,T,100,derived_period,2010s,2808,100.0,515.5,227.75,1592.5,0.4868823099022581,0.4705322740869981,0.5248912120108875,0,0,0.0,0.0,0.08586645435990078,0.1613955746233305
opponent,global,T,100,derived_period,2020s,5015,100.0,572.0,272.0,1105.0,0.49356223175965663,0.4695121576493695,0.517526793637791,0,0,0.0,0.0,0.08142424170438528,0.15361337457439792
opponent,global,T,250,overall,Overall,7821,250.0,786.0,443.0,1488.0,0.4884488448844885,0.4709864603481625,0.5116443189837685,0,0,0.0,0.0,0.06959791708438623,0.10923220538951461
opponent,global,T,250,surface,Hard,5264,250.0,792.0,445.75,1461.75,0.4884288329720572,0.47119289877365544,0.5117326236004061,0,0,0.0,0.0,0.06934238117526786,0.10920729898551548
opponent,global,T,250,surface,Clay,1671,251.0,769.0,433.0,1512.0,0.48727272727272725,0.4689956509368776,0.5110445840519746,0,0,0.0,0.0,0.07042352128613794,0.10967180729478504
opponent,global,T,250,surface,Grass,886,251.0,801.0,450.25,1607.0,0.4903340215222431,0.47593603730637446,0.5121056239719909,0,0,0.0,0.0,0.06886828244457047,0.10817534642142357
opponent,global,T,250,derived_period,to_2009,1906,251.0,752.5,428.25,1432.0,0.49193671489903,0.4799213562433002,0.5102680206724107,0,0,0.0,0.0,0.0711716198340091,0.11066983573224151
opponent,global,T,250,derived_period,2010s,2020,250.0,900.0,454.0,2376.75,0.48526783292000597,0.4688252487061915,0.5055167646042171,0,0,0.0,0.0,0.06514836317437236,0.1092341270147338
opponent,global,T,250,derived_period,2020s,3895,250.0,773.0,449.0,1297.0,0.4903758020164986,0.4680627731321498,0.5130084663815888,0,0,0.0,0.0,0.07022729354204538,0.10853982838414397
opponent,surface,wide,0,overall,Overall,13343,1.0,199.0,61.0,607.0,0.5120048019207684,0.4807029421895972,0.5490196078431373,27,49,0.002023532938619501,0.0036723375552724273,0.1368220268157656,0.38419910498451737
opponent,surface,wide,0,surface,Hard,8892,1.0,293.0,89.0,827.0,0.5159080897170333,0.48602272420586723,0.5491868332032267,14,33,0.0015744489428699954,0.003711201079622132,0.1130370289081366,0.3374898667079902
opponent,surface,wide,0,surface,Clay,3155,1.0,115.0,40.0,291.0,0.5,0.46208485555963885,0.5424630364226469,6,7,0.001901743264659271,0.0022187004754358162,0.17880575282687744,0.4287165849758614
opponent,surface,wide,0,surface,Grass,1296,1.0,82.0,29.0,217.0,0.5129019175826837,0.48173400673400674,0.5654864532019704,7,9,0.005401234567901234,0.006944444444444444,0.20748189137472692,0.46767400689571736
opponent,surface,wide,0,derived_period,to_2009,3344,1.0,214.0,65.0,590.25,0.5146603685271333,0.48254797528053345,0.5425784379047291,2,3,0.0005980861244019139,0.0008971291866028708,0.13204508279963756,0.358788129484819
opponent,surface,wide,0,derived_period,2010s,3879,1.0,159.0,43.0,617.0,0.5135135135135135,0.48447853342934816,0.5591397849462365,19,25,0.004898169631348285,0.006444960041247744,0.1529221304022308,0.4317775155307599
opponent,surface,wide,0,derived_period,2020s,6120,1.0,218.0,75.0,612.25,0.5102739726027398,0.47837816703159214,0.5456137464754157,6,21,0.000980392156862745,0.003431372549019608,0.13105694069533066,0.36142517763963466
opponent,surface,wide,10,overall,Overall,12792,10.0,218.0,73.0,637.0,0.512,0.48148148148148145,0.5470588235294118,1,0,7.817385866166354e-05,0.0,0.13091681605496408,0.33463863977834507
opponent,surface,wide,10,surface,Hard,8606,10.0,313.0,102.0,858.5,0.5157625390433414,0.4864263901024364,0.5476190476190477,1,0,0.00011619800139437602,0.0,0.10973741614379845,0.2993546178568003
opponent,surface,wide,10,surface,Clay,2989,10.0,127.0,48.0,312.0,0.5,0.46408839779005523,0.5396825396825397,0,0,0.0,0.0,0.17109374401215693,0.3703841169112369
opponent,surface,wide,10,surface,Grass,1197,10.0,96.0,39.0,240.0,0.5130890052356021,0.4835589941972921,0.5625,0,0,0.0,0.0,0.19417742554287148,0.4024358839766061
opponent,surface,wide,10,derived_period,to_2009,3245,10.0,226.0,75.0,609.0,0.5145631067961165,0.4827586206896552,0.5416666666666666,0,0,0.0,0.0,0.12870244664380387,0.32722416891128
opponent,surface,wide,10,derived_period,2010s,3639,10.0,184.0,55.0,691.0,0.5131034482758621,0.4851072510568851,0.55565865583253,1,0,0.0002748007694421544,0.0,0.14207101283685047,0.3613303955101425
opponent,surface,wide,10,derived_period,2020s,5908,10.0,233.0,85.0,631.25,0.5103550295857988,0.4791666666666667,0.5447194879503466,0,0,0.0,0.0,0.1269942718222639,0.3181170533746833
opponent,surface,wide,25,overall,Overall,11768,25.0,257.0,98.0,700.25,0.5113044676639354,0.4827586206896552,0.5434782608695652,0,0,0.0,0.0,0.120860142210903,0.2698667505567267
opponent,surface,wide,25,surface,Hard,8104,25.0,349.0,128.0,917.0,0.5151515151515151,0.4868421052631579,0.5454545454545454,0,0,0.0,0.0,0.10387667836706693,0.2506659957702305
opponent,surface,wide,25,surface,Clay,2655,25.0,152.0,68.0,363.0,0.5,0.46549404669862376,0.5342465753424658,0,0,0.0,0.0,0.15652456676089122,0.2960094613306923
opponent,surface,wide,25,surface,Grass,1009,25.0,125.0,60.0,294.0,0.5118805159538357,0.4838709677419355,0.5492957746478874,0,0,0.0,0.0,0.17166835969010852,0.2993940012825817
opponent,surface,wide,25,derived_period,to_2009,3004,25.0,262.5,100.0,679.75,0.5136612021857924,0.48333333333333334,0.5384615384615384,0,0,0.0,0.0,0.11965592420138035,0.26988856112946463
opponent,surface,wide,25,derived_period,2010s,3260,25.0,237.5,81.0,893.0,0.5125,0.48609631834563566,0.5525497406320388,0,0,0.0,0.0,0.12542645514114495,0.2857767144178304
opponent,surface,wide,25,derived_period,2020s,5504,25.0,262.5,107.0,672.0,0.5098039215686274,0.4801770809835326,0.5411900033564556,0,0,0.0,0.0,0.11950421478358667,0.2588844535997195
opponent,surface,wide,50,overall,Overall,10489,50.0,315.0,136.0,798.0,0.5098039215686274,0.48333333333333334,0.5393258426966292,0,0,0.0,0.0,0.10918406343614895,0.21556258542338158
opponent,surface,wide,50,surface,Hard,7450,50.0,406.0,167.0,993.0,0.514018691588785,0.4869335817962404,0.5423728813559322,0,0,0.0,0.0,0.09641375395004023,0.20431412526384973
opponent,surface,wide,50,surface,Clay,2219,50.0,194.0,103.0,454.0,0.4975,0.46770622017771935,0.5277777777777778,0,0,0.0,0.0,0.1391627287286834,0.22885974535711356
opponent,surface,wide,50,surface,Grass,820,50.0,162.0,93.0,343.0,0.5107442327841061,0.4857142857142857,0.5370370370370371,0,0,0.0,0.0,0.15212173912516064,0.23562610755067434
opponent,surface,wide,50,derived_period,to_2009,2679,50.0,317.0,140.0,790.0,0.5118110236220472,0.4842927631578947,0.5352112676056338,0,0,0.0,0.0,0.10917453633895907,0.21519163946806147
opponent,surface,wide,50,derived_period,2010s,2807,50.0,326.0,127.0,1083.0,0.5102817974105103,0.486631113673489,0.5483870967741935,0,0,0.0,0.0,0.10726797247573083,0.22116427993627252
opponent,surface,wide,50,derived_period,2020s,5003,50.0,310.0,137.0,724.5,0.5089285714285714,0.4809322955168065,0.53753612716763,0,0,0.0,0.0,0.11015183143701823,0.21252295428377294
opponent,surface,wide,100,overall,Overall,8780,100.0,423.0,205.0,954.0,0.508130081300813,0.4841526139248504,0.53452545382794,0,0,0.0,0.0,0.0945410803483831,0.165725374916926
opponent,surface,wide,100,surface,Hard,6495,100.0,503.0,241.0,1111.0,0.5117948717948718,0.48692225226145797,0.5382328228405113,0,0,0.0,0.0,0.08667016077308975,0.15955101600087018
opponent,surface,wide,100,surface,Clay,1702,100.0,265.5,160.0,597.0,0.49660440447365384,0.4703286588337213,0.522488906817265,0,0,0.0,0.0,0.1188349638106625,0.17357383533552045
opponent,surface,wide,100,surface,Grass,583,100.0,247.0,148.5,463.0,0.5080645161290323,0.4863230600438859,0.5269148822840097,0,0,0.0,0.0,0.12331103991316844,0.17535419354581167
opponent,surface,wide,100,derived_period,to_2009,2255,100.0,406.0,210.0,927.0,0.5096774193548387,0.4850776225499064,0.5321142093200917,0,0,0.0,0.0,0.09668629205779355,0.16398722455643105
opponent,surface,wide,100,derived_period,2010s,2300,100.0,473.5,206.75,1301.5,0.5062895569620254,0.48678587868113155,0.5403563255966002,0,0,0.0,0.0,0.08927905482244469,0.16611929970871842
opponent,surface,wide,100,derived_period,2020s,4225,100.0,413.0,202.0,827.0,0.5079872204472844,0.48188405797101447,0.5341085271317829,0,0,0.0,0.0,0.09579832907565633,0.16622589693702916
opponent,surface,wide,250,overall,Overall,5964,250.0,691.0,410.0,1290.25,0.5016181229773463,0.4814751221001221,0.5270552870446776,0,0,0.0,0.0,0.07424519086337913,0.11133755469247257
opponent,surface,wide,250,surface,Hard,4790,250.0,753.5,430.0,1411.5,0.5054794931844112,0.4850508269896148,0.531429480440436,0,0,0.0,0.0,0.07111328247551113,0.10988362334039431
opponent,surface,wide,250,surface,Clay,885,250.0,577.0,363.0,891.0,0.4884488448844885,0.4605263157894737,0.5067385444743935,0,0,0.0,0.0,0.08113039071606798,0.1144078514362464
opponent,surface,wide,250,surface,Grass,289,250.0,464.0,328.0,690.0,0.5079365079365079,0.4912663755458515,0.514747191011236,0,0,0.0,0.0,0.09051364294392378,0.11559543202948434
opponent,surface,wide,250,derived_period,to_2009,1538,250.0,657.0,391.25,1304.25,0.5051761946570708,0.4837376388958764,0.5250209940783648,0,0,0.0,0.0,0.0761557982481613,0.11147910862452326
opponent,surface,wide,250,derived_period,2010s,1596,250.0,925.5,438.75,1762.0,0.49535301535750687,0.4847576870575572,0.5284430981081534,0,0,0.0,0.0,0.06423500940359717,0.10955249553723453
opponent,surface,wide,250,derived_period,2020s,2830,250.0,655.0,410.0,1086.0,0.5036430960344004,0.4798788920909522,0.5288224970392732,0,0,0.0,0.0,0.07623349707979832,0.1118617554784693
opponent,surface,body,0,overall,Overall,13339,1.0,190.0,56.0,579.0,0.5,0.46551724137931033,0.5387714529151622,36,71,0.002698852987480321,0.0053227378364195214,0.13986772425953686,0.3981095409006186
opponent,surface,body,0,surface,Hard,8890,1.0,291.5,89.0,844.75,0.5022192846279324,0.4693408692010052,0.5339264056412552,13,28,0.0014623172103487064,0.0031496062992125984,0.1136533366039782,0.3369174871893246
opponent,surface,body,0,surface,Clay,3153,1.0,88.0,31.0,224.0,0.4883720930232558,0.4464579901153213,0.5474452554744526,21,31,0.006660323501427212,0.009831906121154456,0.20339994523401134,0.46767400689571736
opponent,surface,body,0,surface,Grass,1296,1.0,85.0,31.0,232.0,0.511766334440753,0.471871617965368,0.5709544879898862,2,12,0.0015432098765432098,0.009259259259259259,0.2046682323925496,0.47125782003598726
opponent,surface,body,0,derived_period,to_2009,3339,1.0,166.0,51.0,445.0,0.5015105740181269,0.46553771807682853,0.5348837209302325,5,21,0.001497454327643007,0.006289308176100629,0.14992806817922144,0.4151088179381113
opponent,surface,body,0,derived_period,2010s,3879,1.0,161.0,43.0,600.0,0.5004306632213609,0.46921310130254934,0.5454545454545454,13,28,0.003351379221448827,0.007218355246197474,0.1519476601058758,0.43448246478317476
opponent,surface,body,0,derived_period,2020s,6121,1.0,229.0,72.0,632.0,0.5,0.4633484162895928,0.5371775417298937,18,22,0.0029406959647116484,0.0035941839568697925,0.12786488298041832,0.3550694293975172
opponent,surface,body,10,overall,Overall,12733,10.0,209.0,68.0,613.0,0.5,0.46602564102564104,0.5361596009975063,0,1,0.0,7.853608733212911e-05,0.1337044705484141,0.34182887965321807
opponent,surface,body,10,surface,Hard,8626,10.0,312.0,100.0,871.0,0.5020842021128719,0.46975487494889523,0.5329242830129215,0,0,0.0,0.0,0.1100317602056256,0.3035066783802385
opponent,surface,body,10,surface,Clay,2917,10.0,101.0,42.0,242.0,0.48672566371681414,0.4478021978021978,0.5384615384615384,0,1,0.0,0.00034281796366129587,0.18988381317721603,0.3981095409006186
opponent,surface,body,10,surface,Grass,1190,10.0,98.5,41.0,254.0,0.5119156837046746,0.4727886977886978,0.5625,0,0,0.0,0.0,0.19191361523398554,0.3866103958372401
opponent,surface,body,10,derived_period,to_2009,3179,10.0,181.0,61.0,474.0,0.5011389521640092,0.46613651529242395,0.533235496513121,0,0,0.0,0.0,0.14335564286981284,0.3550694293975172
opponent,surface,body,10,derived_period,2010s,3636,10.0,185.0,55.0,655.25,0.5001279104451539,0.4702144746787604,0.5416666666666666,0,1,0.0,0.000275027502750275,0.1422654676880789,0.36697731524959476
opponent,surface,body,10,derived_period,2020s,5918,10.0,243.0,82.0,654.75,0.5,0.4639175257731959,0.5352047470005217,0,0,0.0,0.0,0.12410587421724384,0.3141243775731633
opponent,surface,body,25,overall,Overall,11622,25.0,247.0,94.0,682.0,0.5,0.46778644709872963,0.5332190169285569,0,0,0.0,0.0,0.12312542863152848,0.27035873793353193
opponent,surface,body,25,surface,Hard,8117,25.0,347.0,127.0,923.0,0.5023169601482854,0.47107438016528924,0.5315694527961515,0,0,0.0,0.0,0.10434136721772042,0.25142198503458263
opponent,surface,body,25,surface,Clay,2481,25.0,129.0,61.0,286.0,0.4858757062146893,0.45098039215686275,0.5294117647058824,0,0,0.0,0.0,0.16928773218420967,0.2942891893780336
opponent,surface,body,25,surface,Grass,1024,25.0,128.0,63.0,292.25,0.5102949191546055,0.4733313310663599,0.5555555555555556,0,0,0.0,0.0,0.16811228977750478,0.2994517063325262
opponent,surface,body,25,derived_period,to_2009,2866,25.0,214.0,88.0,545.75,0.5019355354315369,0.46863468634686345,0.531613774245612,0,0,0.0,0.0,0.13213101830611196,0.27523258844639453
